allies,allies,allies,allies,allies,allies,allies,allies,axis,axis,axis,axis,axis,axis,axis,axis,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics
800.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,900.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"United States 
 
   Commonwealth of the Philippines",Japan,"800 killed 1,000 wounded 11,000  POWs 1 gunboat sunk 1 gunboat scuttled 1 minesweeper scuttled","900 killed 1,200 wounded",,Jonathan M. Wainwright   ( POW )   George F. Moore   ( POW )   Samuel L. Howard   ( POW ),Masaharu Homma  Kureo Taniguchi  Gempachi Sato  Kizon Mikami  Haruji Morita  Col. Koike  Col. Inoue,,"May 5–6, 1942","Corregidor island in Manila Bay, Luzon Island, Philippines",Japanese victory,,"13,000 U.S. and Filipino troops, 2 gunboats, and 1 minesweeper","75,000 Japanese troops",,100.0,Battle of Corregidor,Japanese occupation of Philippines,,https://en.wikipedia.org/wiki/Battle_of_Corregidor,,,,,,,,1942-05-01,1942-05-01
0.0,0.0,871.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Netherlands,Japan,871 captured 219 executed,255 killed,,Simon de Waal [1],Shizuo Sakaguchi [2]   Kyohei Yamamoto (Right Wing Unit),,"January 11–12, 1942","Tarakan Island, northeastern Borneo island",Japanese victory,,"1,300+","6,600+",,100.0,Battle of Tarakan (1942),Battle of Borneo (1941–42),,https://en.wikipedia.org/wiki/Battle_of_Tarakan_(1942),,,,,,,,1942-01-01,1942-01-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Netherlands   United States,Japan,unknown 1 destroyer lightly damaged 1 submarine heavily damaged,unknown 50+ naval casualties 1 patrol boat sunk 6 transports sunk,,Cornelis van den Hoogenband   William A. Glassford [1]  Paul H. Talbot,Shizuo Sakaguchi [2]   Shoji Nishimura [3],,23–24 January 1942,"Balikpapan, Borneo",Japanese land victoryAllied tactical naval victory,,"1,100 infantry 4 destroyers 1 submarine 29 aircraft","5,500 infantry 1,100 naval infantry 3 patrol boats 12 transport ships",,100.0,Battle of Balikpapan (1942),Battle of Borneo (1941–42),,https://en.wikipedia.org/wiki/Battle_of_Balikpapan_(1942),,,,,,,,1942-01-01,1942-01-01
140.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Netherlands,Japan,140 killed 48 captured,32 killed 32 wounded,,B. F. A. Schilmöller,Ibō Takahashi [1]   Toyoaki Horiuchi,,11–13 January 1942,"Manado, Northern Celebes island",Japanese victory,,"1,500 infantry 3 armoured cars 2 75mm guns 3 37mm guns","2,500 naval infantry 500 paratroopers 20 aircraft 3 heavy cruisers 1 light cruiser 13 destroyers 2 seaplane tenders",,100.0,Battle of Manado,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Manado,,,,,,,,1942-01-01,1942-01-01
15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Netherlands   Australia   United States,Japan,Netherlands : unknown 2 fighters shot down Australia : 15 killed 35 wounded United States : unknown,55 killed 135 wounded 1 minesweeper sunk 2 minesweepers damaged,,Joseph Kapitz,Ibo Takahashi (naval forces)   Takeo Ito (land forces),,30 January – 3 February 1942,"Ambon, Moluccas, Netherlands East Indies",Japanese victory,,"3,900 4 field guns  (75mm) 4 anti-tank guns  (37mm) 4 AA guns  (75mm) 4 AA guns  (40mm) 1 minesweeper 2 fighters","5,300 2 aircraft carriers 2 heavy cruisers 1 light cruiser 15 destroyers 2 seaplane tenders 5 minesweepers 4 submarine chasers 2 patrol boats 10 aircraft",,100.0,Battle of Ambon,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Ambon,,,,,,,,1942-01-01,1942-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,Netherlands   United States,Japan,70 sailors killed 2 cruisers damaged,4+ planes destroyed,,Karel Doorman,Nishizō Tsukahara,,4 February 1942,"Java Sea, Dutch East Indies",Japanese victory,,4 cruisers 7 destroyers,37–45 planes (Allied estimate) 60 land based bombers (Japanese reports),,100.0,Battle of Makassar Strait,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Makassar_Strait,,,,,,,,1942-02-01,1942-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,United Kingdom       Netherlands       Australia       New Zealand,Japan,Allies: ?,Japan: ?,,Henry Hunter   Stanley Vincent   L. N. W. Vogelesang   Karel Doorman,Jisaburo Ozawa Yoshisaburô Tanaka Seiichi Kume,,13–15 February 1942,"Palembang, southern part of Sumatra island",Japanese victory,,"2,000 infantry   50 aircraft","3,000 amphibious force  350 paratroopers 3 squadrons transports 1 bomber group 2 fighter groups",,100.0,Battle of Palembang,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Palembang,,,,,,,,1942-02-01,1942-02-01
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,83.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,Netherlands   United States   United Kingdom,Japan,1 cruiser damaged 1 destroyer sunk 1 destroyer damaged,25 killed 83 wounded 3 destroyers damaged 1 transport damaged,,Karel Doorman [1],Kyuji Kubo [2],,18–20 February 1942,Badung Strait off Bali in the Dutch East Indies,Japanese victory,,3 cruisers 7 destroyers 2 submarines 20 aircraft,4 destroyers 2 transports]],,100.0,Battle of Badung Strait,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Badung_Strait,,,,,,,,1942-02-01,1942-02-01
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Australia   Netherlands   United Kingdom   United States   Portugal,Japan,151 killed  300 killed  5 killed  75 killed,"4,000 killed",,"William Leggatt 
   William Veale 
   Alexander Spence 
   Bernard Callinan 
  Nico van Straten",Sadashichi Doi Yuitsu Tsuchihashi,,19 February 1942 – 10 February 1943 (1942-02-19 – 1943-02-10),Dutch Timor and Portuguese Timor,Japanese victory,,"2,050","12,000",,100.0,Battle of Timor (1942–43),Japanese occupation of Dutch East Indies,,https://en.wikipedia.org/wiki/Battle_of_Timor_(1942%E2%80%9343),,,,,,,,1942-02-01,1943-02-01
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,Netherlands   United States   United Kingdom   Australia,Japan,"2 light cruisers sunk 3 destroyers sunk 1 heavy cruiser damaged 2,300 sailors killed",3 destroyers damaged 1 light cruiser damaged 36 sailors killed,,Karel Doorman   †     Conrad Helfrich [1],Takeo Takagi [2],,27 February 1942,Java Sea,Decisive Japanese victory,,2 heavy cruisers 3 light cruisers 9 destroyers,2 heavy cruisers 2 light cruisers 14 destroyers 10 transports,,100.0,Battle of the Java Sea,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_the_Java_Sea,,,,,,,,1942-02-01,1942-02-01
1071.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,United States   Australia   Netherlands,Japan,"1 heavy cruiser sunk 1 light cruiser sunk 1 destroyer sunk 1,071 killed 675 POWs [3]","1 minelayer sunk, 4 troopships sunk or grounded, [3]   1 cruiser damaged,  3 destroyers damaged 10 killed, 37 wounded [4]",,Hector Waller   †   Albert H. Rooks   †,Kenzaburo Hara [1]   Takeo Kurita [2],,28 February – 1 March 1942,"Sunda Strait, Dutch East Indies",Japanese victory,,American: 1 heavy cruiser Australian: 1 light cruiser Dutch: 1 destroyer,1  light carrier 1  seaplane carrier 5  cruisers 12  destroyers 1  minelayer 58  troopships,,100.0,Battle of Sunda Strait,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Battle_of_Sunda_Strait,,,,,,,,1942-02-01,1942-03-01
24.0,60.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Netherlands   United Kingdom   Australia   United States,Japan,"Netherlands : unknown Great Britain : unknown Australia : 36 killed 60 wounded United States : 825 killed 1,067 captured (US Army: 24 killed, 534 captured. US Navy: 801 killed, 369 captured. 165 prisoners later died in captivity.)",unknown,,Hein ter Poorten,Hitoshi Imamura [1],,28 February – 12 March 1942,"Java, Dutch East Indies",Japanese victory,,"25,000  5,500  3,000  750 
 
 Total : 34,250","34,000 troops",,100.0,Battle of Java (1942),Japanese occupation of Dutch East Indies,,https://en.wikipedia.org/wiki/Battle_of_Java_(1942),,,,,,,,1942-02-01,1942-03-01
0.0,0.0,800.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,United Kingdom     United States,Japan,1 heavy cruiser sunk 2 destroyers sunk 800 captured,1 destroyer heavily damaged,,Oliver Gordon,Takeo Takagi   Ibo Takahashi,,1 March 1942,Java Sea,Japanese victory,,1 heavy cruiser 2 destroyers,4 heavy cruisers 5 destroyers,,100.0,Second Battle of the Java Sea,Japanese occupation of Dutch East Indies,(1942),https://en.wikipedia.org/wiki/Second_Battle_of_the_Java_Sea,,,,,,,,1942-03-01,1942-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Australia,Japan,"6 aircrew killed 5 aircrew wounded 28 soldiers killed 1,000 soldiers captured",16 killed 49 wounded,,John Scanlan   ( POW ),Shigeyoshi Inoue   Tomitaro Horii,,23 January – February 1942,"Rabaul, New BritainTerritory of New Guinea",Japanese victory,,"1,400 soldiers  (New Britain) 130 soldiers  (New Ireland)","5,000 soldiers  (New Britain)",,100.0,Japanese Invasion of Rabaul,Pacific Theatre,", January–February 1942",https://en.wikipedia.org/wiki/Battle_of_Rabaul_(1942),,,,,,,,1942-01-01,1942-02-01
236.0,400.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Australia   United States,Japan,236 killed [1] [2] 300–400 wounded 30 aircraft destroyed [1] 11 vessels sunk 3 vessels grounded 25 ships damaged,2 killed [3] 1 POW 34 carrier aircraft damaged [1],,David V. J. Blake   Frederick Scherger,Chuichi Nagumo     Mitsuo Fuchida,,19 February 1942,"Darwin, Northern Territory, Australia",Japanese victory,,31 aircraft 18 antiaircraft guns 1 destroyer 1 seaplane tender 2 sloops 4 minesweepers/corvettes 4 boom defence vessels 9 merchant ships/transports 1 hospital ship 23 auxiliary vessels 12 pearling luggers,242 aircraft (188 carrier-based aircraft; 54 land-based medium bomber aircraft) 4 aircraft carriers 2 heavy cruisers 1 light cruiser 7 destroyers 3 submarines,,100.0,Battle of Darwin,Japanese attacks on Australia,February 1942,https://en.wikipedia.org/wiki/Bombing_of_Darwin,,,,,,,,1942-02-01,1942-02-01
88.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,Australia   Netherlands   United States   United Kingdom,Japan,88 killed (official toll) 22 aircraft destroyed,1 killed (official toll) 2 aircraft destroyed,,Clifford Gibson,Zenjiro Miyano,,3 March 1942,"Broome, Australia",Japanese victory,,22 aircraft,10 aircraft,,100.0,Attack on Broome,Japanese attacks on Australia,March 1942,https://en.wikipedia.org/wiki/Attack_on_Broome,,,,,,,,1942-03-01,1942-03-01
21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Australia   United States   United Kingdom   Netherlands   British India,Japan,"1 depot ship sunk, 21 killed, 10 wounded [1]","2 midget submarines sunk, 1 midget submarine scuttled, 2 spotter planes lost, 6 killed",,Gerard Muirhead-Gould,Hankyu Sasaki,,31 May – 8 June 1942,"Sydney Harbour, Sydney, New South Wales, Australia",Indecisive,,"2 heavy cruisers, 1 light cruiser, 2 armed merchant cruisers, 2 destroyers, 3 corvettes, 1 submarine, 2 anti-submarine vessels, 6 channel patrol boats","5 fleet submarines, 3 midget submarines, 2 seaplanes",,100.0,Attack on Sydney Harbour,Japanese attacks on Australia,May – June 1942,https://en.wikipedia.org/wiki/Attack_on_Sydney_Harbour,,,,,,,,1942-05-01,1942-06-01
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Japan,Australia   United Kingdom,6-10 aircraft destroyed 8 aircraft damaged,2 pilots killed 1 soldier killed 14 Spitfires destroyed or damaged Minor damage to buildings,,Suzuki Minoru,Clive Caldwell,,2 May 1943,"Darwin, Northern Territory",Indecisive,,27  Zero  fighters 25 bombers,33  Spitfire  fighters Darwin anti-aircraft guns,,100.0,Raid on Darwin,Japanese attacks on Australia,May 1943,https://en.wikipedia.org/wiki/Raid_on_Darwin_(2_May_1943),,,,,,,,1943-05-01,1943-05-01
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,Australia   United States,Japan,1 aircraft destroyed 11 aircraft damaged  2 killed,3 transport ships sunk 1 minesweeper sunk 1 light cruiser 2 destroyers 1 minelayer 1 seaplane tender 1 transport damaged 130 killed  [1],,Wilson Brown,Shigeyoshi Inoue,,8–13 March 1942,"Salamaua–Lae area, Morobe Province, Territory of New Guinea",Japanese forces successfully occupied Salamaua–Lae,,2 aircraft carriers 104 aircraft,4 heavy cruiser 2 light cruiser 8 destroyers 1 minesweeper 1 minelayer 4 transport ships,,100.0,Japanese Invasion of Salamaua-Lae,Pacific Theatre,", March 1942",https://en.wikipedia.org/wiki/Invasion_of_Salamaua%E2%80%93Lae,,,,,,,,1942-03-01,1942-03-01
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,33.0,Allied  forces including:   United States   Australia   United Kingdom,Japan,4 aircraft destroyed [5] [6] [7] [8],"1 destroyer, 3 minesweepers sunk, 2 minelayers, 1 destroyer damaged, 1 transport damaged, 5–6 aircraft destroyed, 87 killed [9] [10]",,William Sydney Marchant  (land)   Frank Jack Fletcher  (naval),Isoroku Yamamoto   Shigeyoshi Inoue   Aritomo Goto   Kiyohide Shima,,3–4 May 1942,"Tulagi and Gavutu Islands, Solomon Islands",Japanese victory,,"1  aircraft carrier ,  3  cruisers ,  4  destroyers , 58 aircraft [1]","2 destroyers, 5  minesweepers , 2 minelayers, 1 transport ship, 2 subchasers, 6 aircraft, 400–500 troops [2] [3] [4]",Japanese forces occupied Tulagi and nearby islands,100.0,Japanese Invasion of Tulagi,Pacific Theatre,", May 1942",https://en.wikipedia.org/wiki/Invasion_of_Tulagi_(May_1942),,,,,,,,1942-05-01,1942-05-01
656.0,0.0,0.0,0.0,69.0,0.0,1.0,0.0,966.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,34.0,United States   Australia,Japan,"1 fleet carrier  scuttled , 1 destroyer sunk, 1 oiler sunk, 1 fleet carrier damaged, 69 aircraft destroyed. [3] 656 killed [4]","1 light carrier sunk, 1 destroyer sunk, 3 small warships sunk, 1 fleet carrier damaged, 1 destroyer damaged, 1 smaller warship damaged, 1 transport damaged, 92 aircraft destroyed. [5] 966 killed [6]",,Chester W. Nimitz   Frank J. Fletcher   Thomas C. Kinkaid   Aubrey Fitch   George Brett   Douglas MacArthur   John Crace,Isoroku Yamamoto   Shigeyoshi Inoue   Takeo Takagi   Kiyohide Shima   Aritomo Gotō   Chūichi Hara   Sadamichi Kajioka,,4–8 May 1942,"Coral Sea, between Australia, New Guinea, and the Solomon Islands",See Significance,,"2  fleet carriers , 9  cruisers , 14  destroyers , 2  oilers , 1  seaplane tender , 128  carrier aircraft . [1]","2 fleet carriers, 1  light carrier , 9 cruisers, 15 destroyers, 5  minesweepers , 2  minelayers , 2  submarine chasers , 3  gunboats , 1 oiler, 1 seaplane tender, 12  transports , 127 carrier aircraft. [2]",,100.0,Battle of the Coral Sea,Pacific Theatre,", May 1942",https://en.wikipedia.org/wiki/Battle_of_the_Coral_Sea,,,,,,,,1942-05-01,1942-05-01
3.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,3057.0,0.0,37.0,0.0,248.0,0.0,0.0,0.0,35.0,United States,Japan,"1 fleet carrier sunk 1 destroyer sunk ~150 aircraft destroyed 307 killed, [3]  including 3 killed as prisoners","4 fleet carriers sunk 1 heavy cruiser sunk 1 heavy cruiser damaged 248 aircraft destroyed [4] 3,057 killed [5] 37 captured [6]",,"Chester W. Nimitz 
 Frank Jack Fletcher 
 Raymond Spruance","Yamamoto Isoroku 
 Kondō Nobutake 
 Nagumo Chūichi 
 Yamaguchi Tamon   †",,4–7 June 1942,Midway Atoll28°12′N 177°21′W﻿ / ﻿28.200°N 177.350°W﻿ / 28.200; -177.350Coordinates: 28°12′N 177°21′W﻿ / ﻿28.200°N 177.350°W﻿ / 28.200; -177.350,American victory,,3  fleet carriers 7  heavy cruisers 1  light cruiser 15  destroyers   233 carrier-based aircraft 127 land-based aircraft 16  submarines [1],1st Carrier Striking Force: 4 fleet carriers 2  battleships 2 heavy cruisers 1 light cruiser 12 destroyers 248 carrier-based aircraft [2] 16  floatplanes    Midway Support Force: 4 heavy cruisers  2 destroyers  12 floatplanes   Did not participate in battle: 2  light carriers 5 battleships 4 heavy cruisers 2 light cruisers ~35 support ships,,100.0,Battle of Midway,Pacific Theatre,June 1942,https://en.wikipedia.org/wiki/Battle_of_Midway,,,,,,28.2,-177.35,1942-06-01,1942-06-01
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,Australia   United States,Japan,6 killed,1 transport ship sunk 1 transport ship damaged 1 destroyer damaged,,Basil Morris,Harukichi Hyakutake,,21–27 July 1942,"Buna–Gona area, Oro Province, Territory of PapuaCoordinates: 8°39′S 148°22′E﻿ / ﻿8.650°S 148.367°E﻿ / -8.650; 148.367",Japanese victory,,~ 100,"4,057",,100.0,Japanese Invasion of Buna-Gona,Pacific Theatre,", July 1942",https://en.wikipedia.org/wiki/Invasion_of_Buna-Gona,,,,,,-8.65,148.367,1942-07-01,1942-07-01
625.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Australia   United States,Japan,"625 killed 1,055 wounded 4,000+ sick  [3]","~ 2,050 [4] [notes 1] ~ 4,500 including sick. [5] [notes 2]",,Douglas MacArthur   Thomas Blamey   Sydney Rowell   Edmund Herring   Arthur Allen   George Vasey,Harukichi Hyakutake   Tomitarō Horii,,21 July – 16 November 1942,Territory of Papua,Allied victory,,"30,000  [1]","13,500 [2]",,100.0,Kokoda Track campaign,Pacific Theatre,", July–November 1942",https://en.wikipedia.org/wiki/Kokoda_Track_campaign,,,,,,,,1942-07-01,1942-11-01
14.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"Australia 
   United States",Japan,"Australia : 
 167 killed or missing 
 206 wounded [3] 
 
 United States : 
 14 killed [3]","625 killed [4] 
 311 wounded [2]",,Cyril Clowes,"Gunichi Mikawa 
 Masajiro Hayashi 
 Minoru Yano",,25 August 1942 (1942-08-25) – 7 September 1942 (1942-09-07),"Milne Bay, Territory of Papua",Allied victory,,"8,824 [1]","1,943 [2]",,100.0,Battle of Milne Bay,Pacific Theatre,", August–September 1942",https://en.wikipedia.org/wiki/Battle_of_Milne_Bay,,,,,,,,1942-09-01,1942-09-01
122.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,"United States   United Kingdom 
 
   British Solomon Islands",Japan,"122 killed, 200 wounded  [4]","863 killed, 20 captured [5]",,Alexander Vandegrift     William H. Rupertus       Gerald C. Thomas,Sadayoshi Yamada       Shigetoshi Miyazaki   † [1],,7–9 August 1942,Tulagi and Gavutu in the Solomon Islands,Allied victory,,"3,000 [2]",886 [3],,100.0,Battle of Tulagi and Gavutu–Tanambogo,Guadalcanal Campaign,", August 1942",https://en.wikipedia.org/wiki/Battle_of_Tulagi_and_Gavutu%E2%80%93Tanambogo,,,,,,,,1942-08-01,1942-08-01
1077.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,United States   Australia,Japan,"3  heavy cruisers  sunk, 1  heavy cruiser  heavily damaged (later scuttled), 2 destroyers damaged, 1,077 killed [1] : 121 [2]","3 cruisers lightly damaged, 129 killed [1] : 117 [3]",,Richmond K. Turner   Victor Crutchley,Gunichi Mikawa,,"August 8–9, 1942","Vicinity of Savo Island, Solomon Islands9°8′0″S 159°49′0″E﻿ / ﻿9.13333°S 159.81667°E﻿ / -9.13333; 159.81667﻿ (Savo Island)Coordinates: 9°8′0″S 159°49′0″E﻿ / ﻿9.13333°S 159.81667°E﻿ / -9.13333; 159.81667﻿ (Savo Island)",Japanese victory,,"6  heavy cruisers , 2  light cruisers , 15  destroyers [1] : 100–1","5  heavy cruisers , 2  light cruisers , 1 destroyer [1] : 100",,100.0,Battle of Savo Island,Guadalcanal Campaign,", August 1942",https://en.wikipedia.org/wiki/Battle_of_Savo_Island,,,,,,-9.13333,159.81667,,
28.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,United States,Japan,28 killed 17 wounded 9 captured  (executed later) 2 missing,46 killed 2 flying boats destroyed 2 small boats sunk [1],,Chester Nimitz   Evans Carlson,Kōsō Abe  Kyuzaburou Kanemitsu  †,,17–18 August 1942,Butaritari (Makin Island) in the Pacific Ocean,U.S. tactical victory,,211  (from the  2nd Marine Raider Battalion ) 2 submarines,2 officers 69 other ranks 2 civilians attached 13 aircraft [ citation needed ] 3 small ships,,100.0,Makin Island raid,Guadalcanal Campaign,", August 1942",https://en.wikipedia.org/wiki/Makin_Island_raid,,,,,,,,1942-08-01,1942-08-01
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,42.0,"United States   United Kingdom 
 
   British Solomon Islands",Japan,41–44 killed [3] [4],"774–777 killed, 15 captured [5] [6]",,Alexander Vandegrift     Clifton B. Cates,Harukichi Hyakutake     Kiyonao Ichiki    †,,"August 21, 1942",Guadalcanal in the Solomon Islands,Allied victory,,"3,000 [1]",917 [2],,100.0,Battle of the Tenaru,Guadalcanal Campaign,August 1942,https://en.wikipedia.org/wiki/Battle_of_the_Tenaru,,,,,,,,,
90.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,43.0,United States,Japan,"1 fleet carrier heavily damaged 
 20 aircraft destroyed 
 90 killed [3]","1 light carrier sunk 
 1 destroyer 
 1 transport sunk 
 1 light cruiser 
 1 seaplane tender heavily damaged 
 75 aircraft destroyed 
 290+ killed [4]",,Frank Jack Fletcher,Chūichi Nagumo,,24–25 August 1942,"North of Santa Isabel, Solomon Islands",American victory,,"2  fleet carriers 
 1  battleship 
 4  cruisers 
 11  destroyers 
 176  aircraft [1]","2 fleet carriers 
 1  light carrier 
 2 battleships 
 16 cruisers 
 25 destroyers 
 1  seaplane tender 
 4  patrol boats 
 3  transports 
 171–177 aircraft [2]",,100.0,Battle of the Eastern Solomons,Guadalcanal Campaign,", August 1942",https://en.wikipedia.org/wiki/Battle_of_the_Eastern_Solomons,,,,,,,,1942-08-01,1942-08-01
59.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"United States     United Kingdom 
 
   British Solomon Islands",Japan,59 killed or missing 204 wounded,700–850 killed [3] ~500 wounded,,Alexander Vandegrift     Merritt A. Edson,Harukichi Hyakutake     Kiyotake Kawaguchi,,12–14 September 1942,"Guadalcanal, Solomon Islands",Allied victory,,"12,500 [1]","6,217 [2]",,100.0,Battle of Edson's Ridge,Guadalcanal Campaign,September 1942,https://en.wikipedia.org/wiki/Battle_of_Edson%27s_Ridge,,,,,,,,1942-09-01,1942-09-01
156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,United States,Japan,156 killed [5],750 killed [6],,"Alexander Vandegrift , Amor L. Sims , Merritt A. Edson , Chesty Puller , Samuel B. Griffith Herman H. Hanneken","Harukichi Hyakutake , Kiyotake Kawaguchi , Akinosuke Oka , Masao Maruyama , Yumio Nasu",,23–27 September and 6–9 October 1942,"Guadalcanal, Solomon Islands",September action: Japanese victory;October action: United States victory,,"3,000 [1]","2,000 [2] [3] [4]",,100.0,Actions along the Matanikau,Guadalcanal Campaign,September–October 1942,https://en.wikipedia.org/wiki/Actions_along_the_Matanikau,,,,,,,,1942-09-01,1942-10-01
163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,454.0,0.0,111.0,0.0,0.0,0.0,1.0,0.0,46.0,United States,Japan,1 destroyer sunk 1 cruiser damaged 1 destroyer damaged 163 killed [1],1 heavy cruiser sunk 1 destroyer sunk 1 cruiser damaged 341–454 killed 111 captured [2],,Norman Scott,"Aritomo Gotō   † ,   Takatsugu Jojima",,11–12 October 1942,"Near Cape Esperance and Savo Island, Guadalcanal",American victory,,4  cruisers 5  destroyers,"3 cruisers 2 destroyers, reinforcement convoy (indirectly involved): 6 destroyers, 2  seaplane tenders",,100.0,Battle of Cape Esperance,Guadalcanal Campaign,", October 1942",https://en.wikipedia.org/wiki/Battle_of_Cape_Esperance,,,,,,,,1942-10-01,1942-10-01
86.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,47.0,United States,Japan,"61–86 killed, 1 tugboat, 1 patrol boat sunk, 3 aircraft destroyed [3] [4]","2,200–3,000 killed, 1  cruiser  sunk, 14 aircraft destroyed [5]",,Alexander Vandegrift,Harukichi Hyakutake,,23—26 October 1942,9°26′51″S 160°2′56″E﻿ / ﻿9.44750°S 160.04889°E﻿ / -9.44750; 160.04889﻿ (Henderson's Airfield)Coordinates: 9°26′51″S 160°2′56″E﻿ / ﻿9.44750°S 160.04889°E﻿ / -9.44750; 160.04889﻿ (Henderson's Airfield)Guadalcanal in the Solomon Islands,Allied victory,,"23,088 [1]","20,000 [2]",,100.0,Battle for Henderson Field,Guadalcanal Campaign,October 1942,https://en.wikipedia.org/wiki/Battle_for_Henderson_Field,,,,,,-9.4475,160.04889,1942-10-01,1942-10-01
