,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
4157,ADDRESS,NYPD,New York City Police Department,1021740012,MANHATTAN,,,,NEW YORK,2019-05-05T19:05:38.000,12 MANHATTAN,Noise - Residential,2019-05-05T18:21:03.000,NAGLE AVENUE,SHERMAN AVENUE,Loud Music/Party,2019-05-06T02:21:03.000,Precinct,47 SICKLES STREET,10040,,,40.86150692093713,"{'type': 'Point', 'coordinates': [-73.927872933198, 40.861506920937]}",Residential Building/House,-73.92787293319823,ONLINE,MANHATTAN,Unspecified,2019-05-05T19:05:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,SICKLES STREET,,,42591787,1004201,253156
4158,ADDRESS,NYPD,New York City Police Department,4053590019,QUEENS,,,,FLUSHING,2019-05-05T22:05:07.000,11 QUEENS,Illegal Parking,2019-05-05T18:21:26.000,STATION ROAD,42 AVENUE,Blocked Hydrant,2019-05-06T02:21:26.000,Precinct,40-20 195 STREET,11358,,,40.7610132484387,"{'type': 'Point', 'coordinates': [-73.787143331081, 40.761013248439]}",Street/Sidewalk,-73.78714333108137,MOBILE,QUEENS,Unspecified,2019-05-05T22:05:07.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,195 STREET,,,42592065,1043217,216606
4159,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-05-05T19:11:42.000,08 BROOKLYN,Noise - Park,2019-05-05T18:21:47.000,,,Loud Music/Party,2019-05-06T02:21:47.000,Precinct,,11213,BROOKLYN AVENUE,PROSPECT PLACE,40.67400648817749,"{'type': 'Point', 'coordinates': [-73.944543567237, 40.674006488177]}",Park/Playground,-73.94454356723712,PHONE,BROOKLYN,Unspecified,2019-05-05T19:11:42.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,,,,42592974,999633,184840
4160,ADDRESS,DSNY,Department of Sanitation,3016460039,BROOKLYN,,,,BROOKLYN,2019-05-07T00:00:00.000,03 BROOKLYN,Request Large Bulky Item Collection,2019-05-05T18:22:00.000,MADISON STREET,PUTNAM AVENUE,Request Large Bulky Item Collection,,N/A,186 MALCOLM X BOULEVARD,11221,,,40.68693734281719,"{'type': 'Point', 'coordinates': [-73.929868242262, 40.686937342817]}",Sidewalk,-73.92986824226206,PHONE,BROOKLYN,Unspecified,2019-05-07T00:00:00.000,,,Closed,MALCOLM X BOULEVARD,,,42593764,1003700,189554
4161,ADDRESS,DEP,Department of Environmental Protection,4023190010,QUEENS,,,,Woodside,2019-05-05T20:05:00.000,02 QUEENS,Water System,2019-05-05T18:22:00.000,47 AVE,48 AVE,No Water (WNW),,N/A,47-30 59 STREET,11377,,,40.74002908032956,"{'type': 'Point', 'coordinates': [-73.906417672717, 40.74002908033]}",,-73.906417672717,ONLINE,QUEENS,Unspecified,2019-05-05T20:05:00.000,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,,Closed,59 STREET,,,42593170,1010183,208903
4162,ADDRESS,NYPD,New York City Police Department,2033560146,BRONX,,,,BRONX,2019-05-05T22:02:03.000,07 BRONX,Noise - Residential,2019-05-05T18:22:15.000,EAST GUN HILL ROAD,EAST 211 STREET,Banging/Pounding,2019-05-06T02:22:15.000,Precinct,3525 DECATUR AVENUE,10467,,,40.879228024835,"{'type': 'Point', 'coordinates': [-73.872352636533, 40.879228024835]}",Residential Building/House,-73.87235263653268,MOBILE,BRONX,Unspecified,2019-05-05T22:02:03.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR AVENUE,,,42593612,1019549,259630
4163,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,ROSEDALE,2019-05-08T16:10:16.000,13 QUEENS,Street Sign - Dangling,2019-05-05T18:22:17.000,,,Stop,2019-05-13T11:04:24.000,N/A,,11422,EDGEWOOD STREET,149 AVENUE,40.652550395877775,"{'type': 'Point', 'coordinates': [-73.740170176925, 40.652550395878]}",Street,-73.74017017692474,PHONE,QUEENS,Unspecified,2019-05-08T16:10:16.000,The Department of Transportation has completed the request or corrected the condition.,,Closed,,,,42591555,1056347,177125
4164,ADDRESS,NYPD,New York City Police Department,4070200010,QUEENS,,,,JAMAICA,2019-05-05T19:25:54.000,08 QUEENS,Illegal Parking,2019-05-05T18:22:19.000,UNION TURNPIKE,81 AVENUE,Overnight Commercial Storage,2019-05-06T02:22:19.000,Precinct,80-08 170 STREET,11432,,,40.7231749384943,"{'type': 'Point', 'coordinates': [-73.798336265221, 40.723174938494]}",Street/Sidewalk,-73.79833626522054,ONLINE,QUEENS,Unspecified,2019-05-05T19:25:54.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,170 STREET,,,42593328,1040148,202813
4165,ADDRESS,NYPD,New York City Police Department,3053720044,BROOKLYN,,,,BROOKLYN,2019-05-05T23:44:05.000,12 BROOKLYN,Noise - Residential,2019-05-05T18:22:27.000,AVENUE C,CORTELYOU ROAD,Loud Music/Party,2019-05-06T02:22:27.000,Precinct,564 EAST 4 STREET,11218,,,40.63869742075767,"{'type': 'Point', 'coordinates': [-73.975581527694, 40.638697420758]}",Residential Building/House,-73.97558152769358,PHONE,BROOKLYN,Unspecified,2019-05-05T23:44:05.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 4 STREET,,,42591782,991027,171972
4166,ADDRESS,NYPD,New York City Police Department,2039650013,BRONX,,,,BRONX,2019-05-05T21:40:45.000,10 BRONX,Blocked Driveway,2019-05-05T18:22:35.000,HAVEMEYER AVENUE,LYON AVENUE,No Access,2019-05-06T02:22:35.000,Precinct,1436 DORIS STREET,10462,,,40.8355292039076,"{'type': 'Point', 'coordinates': [-73.849279227633, 40.835529203908]}",Street/Sidewalk,-73.84927922763323,PHONE,BRONX,Unspecified,2019-05-05T21:40:45.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,DORIS STREET,,,42594645,1025957,243719
4167,INTERSECTION,DPR,Department of Parks and Recreation,,QUEENS,,,,LITTLE NECK,2019-05-06T08:55:37.000,11 QUEENS,Damaged Tree,2019-05-05T18:22:55.000,,,Entire Tree Has Fallen Down,2019-05-11T08:51:54.000,N/A,,11362,68 AVENUE,DOUGLASTON PARKWAY,40.75064138697133,"{'type': 'Point', 'coordinates': [-73.739343653841, 40.750641386971]}",Street,-73.7393436538413,UNKNOWN,QUEENS,Unspecified,2019-05-06T08:55:37.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,,,,42594422,1056470,212863
4168,ADDRESS,DSNY,Department of Sanitation,5055930139,STATEN ISLAND,,,,STATEN ISLAND,2019-05-09T00:00:00.000,03 STATEN ISLAND,Request Large Bulky Item Collection,2019-05-05T18:23:00.000,BEND,BEND,Request Large Bulky Item Collection,,N/A,35 VANESSA LANE,10312,,,40.54190845631288,"{'type': 'Point', 'coordinates': [-74.169566487494, 40.541908456313]}",Sidewalk,-74.16956648749427,PHONE,STATEN ISLAND,Unspecified,2019-05-09T00:00:00.000,,,Closed,VANESSA LANE,,,42592521,937121,136754
4169,ADDRESS,DSNY,Department of Sanitation,3020970022,BROOKLYN,,,,BROOKLYN,2019-05-07T00:00:00.000,02 BROOKLYN,Request Large Bulky Item Collection,2019-05-05T18:23:00.000,DEKALB AVENUE,FULTON STREET,Request Large Bulky Item Collection,,N/A,25A SAINT FELIX STREET,11217,,,40.68892181934631,"{'type': 'Point', 'coordinates': [-73.977755493671, 40.688921819346]}",Sidewalk,-73.97775549367124,PHONE,BROOKLYN,Unspecified,2019-05-07T00:00:00.000,,,Closed,SAINT FELIX STREET,,,42596126,990419,190270
4170,ADDRESS,NYPD,New York City Police Department,4035380067,QUEENS,,,,RIDGEWOOD,2019-05-05T19:58:18.000,05 QUEENS,Noise - Residential,2019-05-05T18:23:42.000,71 AVENUE,MYRTLE AVENUE,Loud Music/Party,2019-05-06T02:23:42.000,Precinct,71-13 60 LANE,11385,,,40.70106417251145,"{'type': 'Point', 'coordinates': [-73.896464298877, 40.701064172511]}",Residential Building/House,-73.8964642988773,MOBILE,QUEENS,Unspecified,2019-05-05T19:58:18.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,60 LANE,,,42593014,1012958,194710
4171,ADDRESS,NYPD,New York City Police Department,3032370054,BROOKLYN,,,,BROOKLYN,2019-05-05T20:13:32.000,04 BROOKLYN,Blocked Driveway,2019-05-05T18:23:49.000,IRVING AVENUE,WYCKOFF AVENUE,No Access,2019-05-06T02:23:49.000,Precinct,1575 DEKALB AVENUE,11237,,,40.70334475871226,"{'type': 'Point', 'coordinates': [-73.920192414856, 40.703344758712]}",Street/Sidewalk,-73.92019241485605,MOBILE,BROOKLYN,Unspecified,2019-05-05T20:13:32.000,The Police Department issued a summons in response to the complaint.,,Closed,DEKALB AVENUE,,,42595258,1006378,195534
4172,ADDRESS,DSNY,Bronx 11,2045630011,BRONX,,,,BRONX,2019-05-07T12:00:00.000,11 BRONX,Sanitation Condition,2019-05-05T18:24:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,N/A,1253 ARNOW AVENUE,10469,,,40.86759751871542,"{'type': 'Point', 'coordinates': [-73.850739535667, 40.867597518715]}",Street,-73.85073953566666,PHONE,BRONX,Unspecified,2019-05-07T12:00:00.000,The Department of Sanitation removed the items.,,Closed,ARNOW AVENUE,,,42597630,1025533,255402
4173,ADDRESS,NYPD,New York City Police Department,4059470033,QUEENS,,,,BAYSIDE,2019-05-05T21:31:36.000,07 QUEENS,Noise - Residential,2019-05-05T18:24:19.000,15 ROAD,17 AVENUE,Banging/Pounding,2019-05-06T02:24:19.000,Precinct,15-57 216 STREET,11360,,,40.78622384906109,"{'type': 'Point', 'coordinates': [-73.777038226535, 40.786223849061]}",Residential Building/House,-73.77703822653484,ONLINE,QUEENS,Unspecified,2019-05-05T21:31:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,216 STREET,,,42593626,1045993,225798
4174,ADDRESS,HPD,Department of Housing Preservation and Development,4050050064,QUEENS,,,,Flushing,2019-06-03T09:26:57.000,07 QUEENS,UNSANITARY CONDITION,2019-05-05T18:24:23.000,,,PESTS,,N/A,147-15 NORTHERN BOULEVARD,11354,,,40.765182244615715,"{'type': 'Point', 'coordinates': [-73.819103694862, 40.765182244616]}",RESIDENTIAL BUILDING,-73.81910369486208,PHONE,QUEENS,Unspecified,2019-06-03T09:26:57.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,NORTHERN BOULEVARD,,,42859279,1034360,218105
4175,ADDRESS,HPD,Department of Housing Preservation and Development,4050050064,QUEENS,,,,Flushing,2019-06-03T09:26:57.000,07 QUEENS,UNSANITARY CONDITION,2019-05-05T18:24:23.000,,,PESTS,,N/A,147-15 NORTHERN BOULEVARD,11354,,,40.765182244615715,"{'type': 'Point', 'coordinates': [-73.819103694862, 40.765182244616]}",RESIDENTIAL BUILDING,-73.81910369486208,PHONE,QUEENS,Unspecified,2019-06-03T09:26:57.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,NORTHERN BOULEVARD,,,42856242,1034360,218105
4176,ADDRESS,HPD,Department of Housing Preservation and Development,4050050064,QUEENS,,,,Flushing,2019-05-24T09:05:42.000,07 QUEENS,UNSANITARY CONDITION,2019-05-05T18:24:23.000,,,PESTS,,N/A,147-15 NORTHERN BOULEVARD,11354,,,40.765182244615715,"{'type': 'Point', 'coordinates': [-73.819103694862, 40.765182244616]}",RESIDENTIAL BUILDING,-73.81910369486208,PHONE,QUEENS,Unspecified,2019-05-24T09:05:42.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,NORTHERN BOULEVARD,,,42762167,1034360,218105
4177,ADDRESS,DOT,Department of Transportation,3073950032,BROOKLYN,,,,BROOKLYN,2019-05-15T15:24:41.000,15 BROOKLYN,Sidewalk Condition,2019-05-05T18:24:39.000,CRAWFORD AVENUE,AVENUE X,Sidewalk Violation,2019-06-04T18:24:39.000,N/A,2667 CONEY ISLAND AVENUE,11223,,,40.59170517200245,"{'type': 'Point', 'coordinates': [-73.960677810692, 40.591705172002]}",Sidewalk,-73.96067781069242,PHONE,BROOKLYN,Unspecified,2019-05-15T15:24:41.000,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",,Closed,CONEY ISLAND AVENUE,,,42594406,995171,154853
4178,ADDRESS,NYPD,New York City Police Department,4010730040,QUEENS,,,,EAST ELMHURST,2019-05-05T19:47:10.000,03 QUEENS,Noise - Residential,2019-05-05T18:24:47.000,96 STREET,97 STREET,Loud Music/Party,2019-05-06T02:24:47.000,Precinct,96-09 23 AVENUE,11369,,,40.768365283526684,"{'type': 'Point', 'coordinates': [-73.874117493071, 40.768365283527]}",Residential Building/House,-73.87411749307087,ONLINE,QUEENS,Unspecified,2019-05-05T19:47:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,23 AVENUE,,,42596030,1019119,219238
4179,ADDRESS,NYPD,New York City Police Department,1021740012,MANHATTAN,,,,NEW YORK,2019-05-05T19:05:38.000,12 MANHATTAN,Noise - Residential,2019-05-05T18:24:48.000,NAGLE AVENUE,SHERMAN AVENUE,Loud Music/Party,2019-05-06T02:24:48.000,Precinct,47 SICKLES STREET,10040,,,40.86150692093713,"{'type': 'Point', 'coordinates': [-73.927872933198, 40.861506920937]}",Residential Building/House,-73.92787293319823,ONLINE,MANHATTAN,Unspecified,2019-05-05T19:05:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,SICKLES STREET,,,42593659,1004201,253156
4180,ADDRESS,NYPD,New York City Police Department,1011540101,MANHATTAN,,,,NEW YORK,2019-05-05T22:32:37.000,07 MANHATTAN,Noise - Residential,2019-05-05T18:24:55.000,DEAD END,WEST END AVENUE,Loud Music/Party,2019-05-06T02:24:55.000,Precinct,242 WEST 62 STREET,10023,,,40.773489285879975,"{'type': 'Point', 'coordinates': [-73.988486332671, 40.77348928588]}",Residential Building/House,-73.9884863326715,MOBILE,MANHATTAN,Unspecified,2019-05-05T22:32:37.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,WEST 62 STREET,,,42591770,987439,221080
4181,ADDRESS,NYPD,New York City Police Department,1004410035,MANHATTAN,,,,NEW YORK,2019-05-05T23:45:07.000,03 MANHATTAN,Noise - Street/Sidewalk,2019-05-05T18:25:42.000,EAST 13 STREET,EAST 14 STREET,Loud Music/Party,2019-05-06T02:25:42.000,Precinct,211 AVENUE A,10009,,,40.7298275695838,"{'type': 'Point', 'coordinates': [-73.980794263001, 40.729827569584]}",Street/Sidewalk,-73.98079426300117,MOBILE,MANHATTAN,Unspecified,2019-05-05T23:45:07.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,AVENUE A,,,42594254,989573,205173
4182,ADDRESS,HPD,Department of Housing Preservation and Development,1013330023,MANHATTAN,,,,NEW YORK,2019-05-06T09:04:17.000,06 MANHATTAN,HEAT/HOT WATER,2019-05-05T18:25:44.000,,,APARTMENT ONLY,,N/A,1 TUDOR CITY PLACE,10017,,,40.747976627205446,"{'type': 'Point', 'coordinates': [-73.971246704277, 40.747976627205]}",RESIDENTIAL BUILDING,-73.97124670427701,PHONE,MANHATTAN,Unspecified,2019-05-06T09:04:17.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,TUDOR CITY PLACE,,,42598141,992217,211786
4183,ADDRESS,NYPD,New York City Police Department,4089700022,QUEENS,,,,WOODHAVEN,2019-05-05T21:48:53.000,09 QUEENS,Blocked Driveway,2019-05-05T18:25:44.000,89 AVENUE,91 AVENUE,Partial Access,2019-05-06T02:25:44.000,Precinct,89-36 89 STREET,11421,,,40.6899519159033,"{'type': 'Point', 'coordinates': [-73.854548400655, 40.689951915903]}",Street/Sidewalk,-73.8545484006548,PHONE,QUEENS,Unspecified,2019-05-05T21:48:53.000,The Police Department issued a summons in response to the complaint.,,Closed,89 STREET,,,42594678,1024587,190678
4184,ADDRESS,DOT,Department of Transportation,4022430025,QUEENS,,,,Forest Hills,2019-05-13T08:42:00.000,06 QUEENS,Street Condition,2019-05-05T18:26:13.000,69 ROAD,JEWEL AVENUE,Pothole,,N/A,69-30 GRAND CENTRL PARKWAY,11375,,,40.72607657309512,"{'type': 'Point', 'coordinates': [-73.838649050631, 40.726076573095]}",,-73.8386490506311,UNKNOWN,QUEENS,Unspecified,2019-05-13T08:42:00.000,The Department of Transportation inspected this complaint and did not find the reported problem.,,Closed,GRAND CENTRL PARKWAY,,,42594307,1028972,203847
4185,ADDRESS,NYPD,New York City Police Department,4087890057,QUEENS,,,,FLORAL PARK,2019-05-05T20:42:54.000,13 QUEENS,Illegal Parking,2019-05-05T18:26:36.000,HILLSIDE AVENUE,EAST WILLISTON AVENUE,Blocked Hydrant,2019-05-06T02:26:36.000,Precinct,84-44 260 STREET,11001,,,40.73620810470397,"{'type': 'Point', 'coordinates': [-73.707912957868, 40.736208104704]}",Street/Sidewalk,-73.70791295786816,PHONE,QUEENS,Unspecified,2019-05-05T20:42:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,260 STREET,,,42592691,1065196,207632
4186,ADDRESS,NYPD,New York City Police Department,4004900101,QUEENS,,,,ASTORIA,2019-05-05T19:42:07.000,01 QUEENS,Noise - Residential,2019-05-05T18:26:41.000,27 AVENUE,28 AVENUE,Loud Music/Party,2019-05-06T02:26:41.000,Precinct,27-10 8 STREET,11102,,,40.77411474179751,"{'type': 'Point', 'coordinates': [-73.931884945364, 40.774114741798]}",Residential Building/House,-73.93188494536386,PHONE,QUEENS,Unspecified,2019-05-05T19:42:07.000,The Police Department responded to the complaint and a report was prepared.,,Closed,8 STREET,,,42596020,1003116,221315
4187,BLOCKFACE,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-05-08T11:40:00.000,08 MANHATTAN,Street Condition,2019-05-05T18:26:43.000,EAST   68 STREET,EAST   69 STREET,Pothole,,N/A,MADISON AVENUE,10065,,,40.769532733575566,"{'type': 'Point', 'coordinates': [-73.967078426809, 40.769532733576]}",,-73.96707842680901,UNKNOWN,MANHATTAN,Unspecified,2019-05-08T11:40:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,MADISON AVENUE,,,42595545,993369,219640
4188,ADDRESS,DSNY,BCC - Brooklyn North,3015060048,BROOKLYN,,,,BROOKLYN,2019-05-11T12:00:00.000,16 BROOKLYN,Missed Collection (All Materials),2019-05-05T18:27:00.000,SARATOGA AVENUE,THOMAS S BOYLAND STREET,1RO Missed Recycling Organics,,DSNY Garage,541 BAINBRIDGE STREET,11233,,,40.68277749794197,"{'type': 'Point', 'coordinates': [-73.915371207643, 40.682777497942]}",,-73.91537120764335,ONLINE,BROOKLYN,Unspecified,2019-05-11T12:00:00.000,The Department of Sanitation collected the requested items.,,Closed,BAINBRIDGE STREET,,,42598366,1007722,188042
4189,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Springfield Gardens,2019-05-06T06:23:00.000,13 QUEENS,Sewer,2019-05-05T18:27:00.000,,,Catch Basin Clogged/Flooding (Use Comments) (SC),,N/A,,11413,148 AVENUE,231 STREET,40.655726010666484,"{'type': 'Point', 'coordinates': [-73.751294396467, 40.655726010666]}",,-73.75129439646692,ONLINE,QUEENS,Unspecified,2019-05-06T06:23:00.000,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,Closed,,,,42595679,1053257,178273
4190,ADDRESS,DEP,Department of Environmental Protection,3032900053,BROOKLYN,,,,BROOKLYN,2019-05-20T11:05:00.000,04 BROOKLYN,Water System,2019-05-05T18:28:00.000,IRVING AVE,WYCKOFF AVE,No Water (WNW),,N/A,1399 GREENE AVENUE,11237,,,40.70103112565165,"{'type': 'Point', 'coordinates': [-73.916610314238, 40.701031125652]}",,-73.91661031423794,PHONE,BROOKLYN,Unspecified,2019-05-20T11:05:00.000,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,,Closed,GREENE AVENUE,,,42594999,1007372,194692
4191,ADDRESS,DSNY,Department of Sanitation,4095380075,QUEENS,,,,South Richmond Hill,2019-05-11T00:00:00.000,10 QUEENS,Request Large Bulky Item Collection,2019-05-05T18:28:00.000,LIBERTY AVENUE,107 AVENUE,Request Large Bulky Item Collection,,N/A,104-13 115 STREET,11419,,,40.68538849240145,"{'type': 'Point', 'coordinates': [-73.827551903504, 40.685388492401]}",Sidewalk,-73.8275519035036,PHONE,QUEENS,Unspecified,2019-05-11T00:00:00.000,,,Closed,115 STREET,,,42592520,1032077,189029
4192,ADDRESS,DSNY,BCC - Bronx,2048850063,BRONX,,,,BRONX,2019-05-08T12:00:00.000,12 BRONX,Missed Collection (All Materials),2019-05-05T18:28:00.000,TILLOTSON AVENUE,BOSTON ROAD,1 Missed Collection,,DSNY Garage,3416 ELY AVENUE,10469,,,40.87884795538817,"{'type': 'Point', 'coordinates': [-73.840426307338, 40.878847955388]}",Sidewalk,-73.8404263073383,PHONE,BRONX,Unspecified,2019-05-08T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted because the items were placed out for collection on the wrong day.,,Closed,ELY AVENUE,,,42601278,1028378,259506
4193,ADDRESS,NYPD,New York City Police Department,3007050043,BROOKLYN,,,,BROOKLYN,2019-05-05T22:22:27.000,07 BROOKLYN,Noise - Commercial,2019-05-05T18:28:02.000,38 STREET,39 STREET,Loud Music/Party,2019-05-06T02:28:02.000,Precinct,886 5 AVENUE,11232,,,40.65143849689767,"{'type': 'Point', 'coordinates': [-74.003744376204, 40.651438496898]}",Store/Commercial,-74.0037443762042,MOBILE,BROOKLYN,Unspecified,2019-05-05T22:22:27.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,5 AVENUE,,,42595400,983211,176613
4194,ADDRESS,NYPD,New York City Police Department,1021740012,MANHATTAN,,,,NEW YORK,2019-05-05T19:05:38.000,12 MANHATTAN,Noise - Residential,2019-05-05T18:28:35.000,NAGLE AVENUE,SHERMAN AVENUE,Loud Music/Party,2019-05-06T02:28:35.000,Precinct,47 SICKLES STREET,10040,,,40.86150692093713,"{'type': 'Point', 'coordinates': [-73.927872933198, 40.861506920937]}",Residential Building/House,-73.92787293319823,ONLINE,MANHATTAN,Unspecified,2019-05-05T19:05:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,SICKLES STREET,,,42594230,1004201,253156
4195,ADDRESS,NYPD,New York City Police Department,4036620065,QUEENS,,,,RIDGEWOOD,2019-05-05T21:54:58.000,05 QUEENS,Illegal Parking,2019-05-05T18:28:38.000,71 STREET,71 PLACE,Blocked Hydrant,2019-05-06T02:28:38.000,Precinct,71-01 CENTRAL AVENUE,11385,,,40.704644891631446,"{'type': 'Point', 'coordinates': [-73.881022034999, 40.704644891631]}",Street/Sidewalk,-73.88102203499896,MOBILE,QUEENS,Unspecified,2019-05-05T21:54:58.000,The Police Department issued a summons in response to the complaint.,,Closed,CENTRAL AVENUE,,,42591488,1017238,196020
4196,ADDRESS,NYPD,New York City Police Department,3061110049,BROOKLYN,,,,BROOKLYN,2019-05-05T18:47:24.000,10 BROOKLYN,Blocked Driveway,2019-05-05T18:28:42.000,95 STREET,SHORE ROAD,No Access,2019-05-06T02:28:42.000,Precinct,9446 RIDGE BOULEVARD,11209,,,40.617751253895825,"{'type': 'Point', 'coordinates': [-74.037190735717, 40.617751253896]}",Street/Sidewalk,-74.03719073571655,MOBILE,BROOKLYN,Unspecified,2019-05-05T18:47:24.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,RIDGE BOULEVARD,,,42595838,973925,164342
4197,ADDRESS,DSNY,BCC - Staten Island,5001430066,STATEN ISLAND,,,,STATEN ISLAND,2019-05-07T12:00:00.000,01 STATEN ISLAND,Missed Collection (All Materials),2019-05-05T18:29:00.000,CASTLETON AVENUE,DEKAY STREET,1RB Missed Recycling - M/G/Pl,,DSNY Garage,29 NORTH MADA AVENUE,10310,,,40.633824372429025,"{'type': 'Point', 'coordinates': [-74.107556676606, 40.633824372429]}",Sidewalk,-74.10755667660601,PHONE,STATEN ISLAND,Unspecified,2019-05-07T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,NORTH MADA AVENUE,,,42599755,954397,170214
4198,ADDRESS,DSNY,Department of Sanitation,2048670031,BRONX,,,,BRONX,2019-05-08T00:00:00.000,12 BRONX,Request Large Bulky Item Collection,2019-05-05T18:29:00.000,BRONXWOOD AVENUE,PAULDING AVENUE,Request Large Bulky Item Collection,,N/A,925 EAST  231 STREET,10466,,,40.88992651036802,"{'type': 'Point', 'coordinates': [-73.851441685936, 40.889926510368]}",Sidewalk,-73.85144168593587,PHONE,BRONX,Unspecified,2019-05-08T00:00:00.000,,,Closed,EAST  231 STREET,,,42592519,1025325,263537
4199,ADDRESS,DSNY,Department of Sanitation,1021080083,MANHATTAN,,,,NEW YORK,2019-05-07T00:00:00.000,12 MANHATTAN,Request Large Bulky Item Collection,2019-05-05T18:29:00.000,WEST 158 STREET,WEST 159 STREET,Request Large Bulky Item Collection,,N/A,961 SAINT NICHOLAS AVENUE,10032,,,40.833205287880034,"{'type': 'Point', 'coordinates': [-73.940620131073, 40.83320528788]}",Sidewalk,-73.94062013107309,PHONE,MANHATTAN,Unspecified,2019-05-07T00:00:00.000,,,Closed,SAINT NICHOLAS AVENUE,,,42593763,1000682,242842
4200,ADDRESS,DSNY,Department of Sanitation,5070850031,STATEN ISLAND,,,,STATEN ISLAND,2019-05-07T00:00:00.000,03 STATEN ISLAND,Request Large Bulky Item Collection,2019-05-05T18:29:00.000,WINANT AVENUE,BLOOMINGDALE ROAD,Request Large Bulky Item Collection,,N/A,166 LUCILLE AVENUE,10309,,,40.54810204955942,"{'type': 'Point', 'coordinates': [-74.219087101486, 40.548102049559]}",Sidewalk,-74.21908710148556,PHONE,STATEN ISLAND,Unspecified,2019-05-07T00:00:00.000,,,Closed,LUCILLE AVENUE,,,42593126,923363,139041
4201,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,,2019-05-05T19:45:00.000,Unspecified BROOKLYN,Traffic Signal Condition,2019-05-05T18:29:00.000,,,Controller,,N/A,,,SHELL RD,6 ST W,,,,,UNKNOWN,BROOKLYN,Unspecified,2019-05-05T19:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Assigned,,,,42595304,,
