,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
5940,ADDRESS,DOT,Department of Transportation,3073730029,BROOKLYN,,,,BROOKLYN,2019-06-04T11:45:00.000,15 BROOKLYN,Street Condition,2019-06-02T20:24:40.000,AVENUE V,GRAVESEND NECK ROAD,Pothole,,N/A,2277 HOMECREST AVENUE,11229,,,,40.59489660177322,"{'type': 'Point', 'coordinates': [-73.958483058888, 40.594896601773]}",,-73.95848305888768,UNKNOWN,BROOKLYN,Unspecified,2019-06-04T11:45:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,HOMECREST AVENUE,,,42854787,995780,156016
5941,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T21:40:53.000,07 BRONX,Noise - Vehicle,2019-06-02T20:24:45.000,,,Car/Truck Music,2019-06-03T04:24:45.000,Precinct,,10468,EAST  191 STREET,CRESTON AVENUE,,40.86366871255768,"{'type': 'Point', 'coordinates': [-73.897494589842, 40.863668712558]}",Street/Sidewalk,-73.89749458984248,PHONE,BRONX,Unspecified,2019-06-02T21:40:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42849289,1012603,253952
5942,ADDRESS,NYPD,New York City Police Department,2031670036,BRONX,,,,BRONX,2019-06-02T21:40:53.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T20:24:49.000,EAST 191 STREET,EAST 192 STREET,Loud Music/Party,2019-06-03T04:24:49.000,Precinct,2546 CRESTON AVENUE,10468,,,,40.86403353196051,"{'type': 'Point', 'coordinates': [-73.897240953012, 40.864033531961]}",Street/Sidewalk,-73.8972409530117,MOBILE,BRONX,Unspecified,2019-06-02T21:40:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CRESTON AVENUE,,,42848405,1012673,254085
5943,ADDRESS,NYPD,New York City Police Department,1021327501,MANHATTAN,,,,NEW YORK,2019-06-02T21:47:09.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T20:24:49.000,WEST 177 STREET,WEST 178 STREET,Loud Talking,2019-06-03T04:24:49.000,Precinct,2360 AMSTERDAM AVENUE,10033,,,,40.845637225618624,"{'type': 'Point', 'coordinates': [-73.932711681829, 40.845637225619]}",Street/Sidewalk,-73.93271168182868,MOBILE,MANHATTAN,Unspecified,2019-06-02T21:47:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,AMSTERDAM AVENUE,,,42848442,1002867,247373
5944,ADDRESS,DSNY,Manhattan 02,1006110003,MANHATTAN,,,,NEW YORK,2019-06-02T20:25:00.000,02 MANHATTAN,Sanitation Condition,2019-06-02T20:25:00.000,WEST 10 STREET,CHARLES STREET,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,237 WEST    4 STREET,10014,,,,40.73446502212183,"{'type': 'Point', 'coordinates': [-74.003020161662, 40.734465022122]}",Street,-74.00302016166218,PHONE,MANHATTAN,Unspecified,2019-06-02T20:25:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,WEST    4 STREET,,,42850694,983413,206862
5945,LATLONG,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-03T02:03:17.000,04 BRONX,Noise - Vehicle,2019-06-02T20:25:04.000,,,Car/Truck Music,2019-06-03T04:25:04.000,Precinct,SEDGWICK AVENUE,10452,,,,40.84125934072911,"{'type': 'Point', 'coordinates': [-73.928039450297, 40.841259340729]}",Street/Sidewalk,-73.92803945029658,MOBILE,BRONX,Unspecified,2019-06-03T02:03:18.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,SEDGWICK AVENUE,,,42847631,1004161,245779
5946,ADDRESS,NYPD,New York City Police Department,4019520026,QUEENS,,,,CORONA,2019-06-02T20:37:19.000,04 QUEENS,Noise - Residential,2019-06-02T20:25:14.000,MARTENSE AVENUE,OTIS AVENUE,Loud Music/Party,2019-06-03T04:25:14.000,Precinct,56-32 WALDRON STREET,11368,,,,40.74018802629975,"{'type': 'Point', 'coordinates': [-73.855683710251, 40.7401880263]}",Residential Building/House,-73.85568371025113,PHONE,QUEENS,Unspecified,2019-06-02T20:37:19.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,WALDRON STREET,,,42847520,1024242,208980
5947,ADDRESS,DOT,Department of Transportation,4015380075,QUEENS,,,,Elmhurst,2019-06-03T14:33:00.000,04 QUEENS,Street Condition,2019-06-02T20:25:26.000,POYER STREET,QUEENS BOULEVARD,Pothole,,N/A,80-55 CORNISH AVENUE,11373,,,,40.739115103254605,"{'type': 'Point', 'coordinates': [-73.882486907879, 40.739115103255]}",,-73.88248690787917,UNKNOWN,QUEENS,Unspecified,2019-06-03T14:33:00.000,The Department of Transportation inspected this complaint and did not find the reported problem.,,Closed,CORNISH AVENUE,,,42861715,1016815,208578
5948,ADDRESS,NYPD,New York City Police Department,2031670040,BRONX,,,,BRONX,2019-06-02T21:40:53.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T20:26:09.000,EAST 191 STREET,EAST 192 STREET,Loud Music/Party,2019-06-03T04:26:09.000,Precinct,2558 CRESTON AVENUE,10468,,,,40.864357215850866,"{'type': 'Point', 'coordinates': [-73.897027146161, 40.864357215851]}",Street/Sidewalk,-73.89702714616125,ONLINE,BRONX,Unspecified,2019-06-02T21:40:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CRESTON AVENUE,,,42850032,1012732,254203
5949,ADDRESS,NYPD,New York City Police Department,2024740035,BRONX,,,,BRONX,2019-06-02T22:33:33.000,04 BRONX,Noise - Street/Sidewalk,2019-06-02T20:26:10.000,EAST 158 STREET,EAST 161 STREET,Loud Music/Party,2019-06-03T04:26:10.000,Precinct,846 GERARD AVENUE,10451,,,,40.826864331908595,"{'type': 'Point', 'coordinates': [-73.925308887838, 40.826864331909]}",Street/Sidewalk,-73.92530888783767,PHONE,BRONX,Unspecified,2019-06-02T22:33:33.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GERARD AVENUE,,,42844165,1004921,240535
5950,ADDRESS,NYPD,New York City Police Department,2032840039,BRONX,,,,BRONX,2019-06-02T21:40:54.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T20:26:34.000,OLIVER PLACE,EAST 199 STREET,Loud Music/Party,2019-06-03T04:26:34.000,Precinct,2835 DECATUR AVENUE,10458,,,,40.86728037483565,"{'type': 'Point', 'coordinates': [-73.885438471602, 40.867280374836]}",Street/Sidewalk,-73.8854384716024,MOBILE,BRONX,Unspecified,2019-06-02T21:40:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR AVENUE,,,42847573,1015936,255272
5951,ADDRESS,DSNY,BCC - Staten Island,5080470080,STATEN ISLAND,,,,STATEN ISLAND,,03 STATEN ISLAND,Missed Collection (All Materials),2019-06-02T20:27:00.000,CRAIG AVENUE,AMBOY ROAD,2R Bulk-Missed Recy Collection,,DSNY Garage,212 JOHNSON AVENUE,10307,,,,40.510799329080655,"{'type': 'Point', 'coordinates': [-74.24644028126, 40.510799329081]}",Sidewalk,-74.24644028125971,ONLINE,STATEN ISLAND,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,JOHNSON AVENUE,,,42858561,915723,125471
5952,ADDRESS,DSNY,Department of Sanitation,4029880029,QUEENS,,,,Middle Village,2019-06-04T00:00:00.000,05 QUEENS,Request Large Bulky Item Collection,2019-06-02T20:27:00.000,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,Request Large Bulky Item Collection,,N/A,63-40 78 STREET,11379,,,,40.71928658476385,"{'type': 'Point', 'coordinates': [-73.876865310756, 40.719286584764]}",Sidewalk,-73.87686531075634,PHONE,QUEENS,Unspecified,2019-06-04T00:00:00.000,,,Closed,78 STREET,,,42849422,1018383,201356
5953,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1012220153,MANHATTAN,,,,NEW YORK,,07 MANHATTAN,Rodent,2019-06-02T20:27:05.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Rat Sighting,2019-07-02T20:27:05.000,N/A,146 WEST 92 STREET,10025,,,,40.79094271005145,"{'type': 'Point', 'coordinates': [-73.97094284892, 40.790942710051]}",Other (Explain Below),-73.97094284892039,ONLINE,MANHATTAN,Unspecified,2019-06-02T20:31:12.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Pending,WEST 92 STREET,,,42846471,992296,227440
5954,ADDRESS,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-03T00:10:54.000,11 BRONX,Illegal Parking,2019-06-02T20:27:49.000,MORRIS PARK AVENUE,RHINELANDER AVENUE,Commercial Overnight Parking,2019-06-03T04:27:49.000,Precinct,1861 COLDEN AVENUE,10462,,,,40.84922163809744,"{'type': 'Point', 'coordinates': [-73.857174904783, 40.849221638097]}",Street/Sidewalk,-73.85717490478297,ONLINE,BRONX,Unspecified,2019-06-03T00:10:54.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,COLDEN AVENUE,,,42845426,1023764,248704
5955,ADDRESS,DSNY,BCC - Staten Island,5051110001,STATEN ISLAND,,,,STATEN ISLAND,2019-06-06T12:00:00.000,03 STATEN ISLAND,Sanitation Condition,2019-06-02T20:28:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,201 KEEGANS LANE,10308,,,,40.549708139409304,"{'type': 'Point', 'coordinates': [-74.137532216897, 40.549708139409]}",Street,-74.13753221689664,PHONE,STATEN ISLAND,Unspecified,2019-06-06T12:00:00.000,The Department of Sanitation removed the items.,,Closed,KEEGANS LANE,,,42856929,946029,139580
5956,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-04T10:59:32.000,05 BRONX,Noise - Street/Sidewalk,2019-06-02T20:28:14.000,,,Loud Music/Party,2019-06-03T04:28:14.000,Precinct,,10457,EAST  176 STREET,MONROE AVENUE,,40.84757853289899,"{'type': 'Point', 'coordinates': [-73.906320583969, 40.847578532899]}",Street/Sidewalk,-73.90632058396884,ONLINE,BRONX,Unspecified,2019-06-04T10:59:32.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,,,,42843941,1010168,248087
5957,ADDRESS,NYPD,New York City Police Department,2024360025,BRONX,,,,BRONX,2019-06-02T22:33:33.000,04 BRONX,Noise - Street/Sidewalk,2019-06-02T20:28:14.000,COLLEGE AVENUE,FINDLAY AVENUE,Loud Music/Party,2019-06-03T04:28:14.000,Precinct,312 EAST 169 STREET,10456,,,,40.83487475192788,"{'type': 'Point', 'coordinates': [-73.911676002403, 40.834874751928]}",Street/Sidewalk,-73.9116760024026,MOBILE,BRONX,Unspecified,2019-06-02T22:33:33.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,EAST 169 STREET,,,42848403,1008691,243457
5958,ADDRESS,NYPD,New York City Police Department,1021327501,MANHATTAN,,,,NEW YORK,2019-06-02T21:47:09.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T20:28:31.000,WEST 177 STREET,WEST 178 STREET,Loud Music/Party,2019-06-03T04:28:31.000,Precinct,2360 AMSTERDAM AVENUE,10033,,,,40.845637225618624,"{'type': 'Point', 'coordinates': [-73.932711681829, 40.845637225619]}",Street/Sidewalk,-73.93271168182868,ONLINE,MANHATTAN,Unspecified,2019-06-02T21:47:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,AMSTERDAM AVENUE,,,42848412,1002867,247373
5959,ADDRESS,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-06-02T21:16:15.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T20:28:40.000,BOGARDUS PLACE,NAGLE AVENUE,Loud Music/Party,2019-06-03T04:28:40.000,Precinct,35 ELLWOOD STREET,10040,,,,40.85981634935312,"{'type': 'Point', 'coordinates': [-73.928135055255, 40.859816349353]}",Street/Sidewalk,-73.92813505525493,MOBILE,MANHATTAN,Unspecified,2019-06-02T21:16:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ELLWOOD STREET,,,42844157,1004129,252540
5960,ADDRESS,NYPD,New York City Police Department,2028020044,BRONX,,,,BRONX,2019-06-04T10:59:33.000,05 BRONX,Noise - Residential,2019-06-02T20:28:45.000,CLAY AVENUE,ANTHONY AVENUE,Loud Music/Party,2019-06-03T04:28:45.000,Precinct,265 EAST 176 STREET,10457,,,,40.84738206037036,"{'type': 'Point', 'coordinates': [-73.904372675003, 40.84738206037]}",Residential Building/House,-73.90437267500312,PHONE,BRONX,Unspecified,2019-06-04T10:59:33.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,EAST 176 STREET,,,42849188,1010707,248016
5961,ADDRESS,NYPD,New York City Police Department,2032790025,BRONX,,,,BRONX,2019-06-02T21:40:54.000,07 BRONX,Noise - Vehicle,2019-06-02T20:28:50.000,OLIVER PLACE,EAST 199 STREET,Car/Truck Music,2019-06-03T04:28:50.000,Precinct,2828 DECATUR AVENUE,10458,,,,40.86718443254541,"{'type': 'Point', 'coordinates': [-73.885561564634, 40.867184432545]}",Street/Sidewalk,-73.88556156463416,PHONE,BRONX,Unspecified,2019-06-02T21:40:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR AVENUE,,,42849290,1015902,255237
5962,ADDRESS,NYPD,New York City Police Department,1002460001,MANHATTAN,,,,NEW YORK,2019-06-02T22:57:17.000,03 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T20:28:56.000,RUTGERS SLIP,CLINTON STREET,Loud Music/Party,2019-06-03T04:28:56.000,Precinct,275 SOUTH STREET,10002,,,,40.710357183607535,"{'type': 'Point', 'coordinates': [-73.987609912432, 40.710357183608]}",Street/Sidewalk,-73.98760991243229,MOBILE,MANHATTAN,Unspecified,2019-06-02T22:57:17.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,SOUTH STREET,,,42848402,987685,198079
5963,ADDRESS,DSNY,Department of Sanitation,3009280067,BROOKLYN,,,,BROOKLYN,2019-06-05T00:00:00.000,06 BROOKLYN,Request Large Bulky Item Collection,2019-06-02T20:29:00.000,4 AVENUE,5 AVENUE,Request Large Bulky Item Collection,,N/A,399 DEAN STREET,11217,,,,40.682693988996,"{'type': 'Point', 'coordinates': [-73.978046012415, 40.682693988996]}",Sidewalk,-73.9780460124155,PHONE,BROOKLYN,Unspecified,2019-06-05T00:00:00.000,,,Closed,DEAN STREET,,,42849421,990339,188001
5964,ADDRESS,DSNY,Department of Sanitation,4089420040,QUEENS,,,,Woodhaven,2019-06-04T12:43:00.000,09 QUEENS,Electronics Waste,2019-06-02T20:29:00.000,74 PLACE,75 STREET,missed collection for E-waste,,N/A,74-37 93 AVENUE,11421,,,,40.6844314558121,"{'type': 'Point', 'coordinates': [-73.865229455725, 40.684431455812]}",Sidewalk,-73.86522945572537,PHONE,QUEENS,Unspecified,2019-06-04T12:43:00.000,The Department of Sanitation collected the E-waste.,,Closed,93 AVENUE,,,42844391,1021628,188662
5965,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4050560017,QUEENS,,,,FLUSHING,,07 QUEENS,Food Establishment,2019-06-02T20:29:04.000,149 PLACE,150 STREET,Kitchen/Food Prep Area,2019-08-01T20:29:04.000,N/A,149-32 41 AVENUE,11355,,,,40.762389256941475,"{'type': 'Point', 'coordinates': [-73.814656740346, 40.762389256941]}",Restaurant/Bar/Deli/Bakery,-73.81465674034615,PHONE,QUEENS,Unspecified,2019-06-03T11:38:49.000,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",,Assigned,41 AVENUE,,,42847218,1035594,217090
5966,ADDRESS,NYPD,New York City Police Department,4102950057,QUEENS,,,,JAMAICA,2019-06-03T03:01:29.000,12 QUEENS,Blocked Driveway,2019-06-02T20:29:06.000,SAYRES AVENUE,BEND,No Access,2019-06-03T04:29:06.000,Precinct,111-19 178 STREET,11433,,,,40.696894553494566,"{'type': 'Point', 'coordinates': [-73.775064999171, 40.696894553495]}",Street/Sidewalk,-73.7750649991707,PHONE,QUEENS,Unspecified,2019-06-03T03:01:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,178 STREET,,,42843857,1046623,193254
5967,ADDRESS,NYPD,New York City Police Department,2033330063,BRONX,,,,BRONX,2019-06-02T21:40:54.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T20:29:24.000,PERRY AVENUE,HULL AVENUE,Loud Music/Party,2019-06-03T04:29:24.000,Precinct,333 EAST MOSHOLU PARKWAY NORTH,10467,,,,40.871677687072705,"{'type': 'Point', 'coordinates': [-73.880332664943, 40.871677687073]}",Street/Sidewalk,-73.88033266494286,MOBILE,BRONX,Unspecified,2019-06-02T21:40:54.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST MOSHOLU PARKWAY NORTH,,,42850048,1017346,256876
5968,ADDRESS,NYPD,New York City Police Department,3019870004,BROOKLYN,,,,BROOKLYN,2019-06-03T04:18:38.000,03 BROOKLYN,Noise - Street/Sidewalk,2019-06-02T20:29:35.000,MONROE STREET,MADISON STREET,Loud Music/Party,2019-06-03T04:29:35.000,Precinct,487 CLASSON AVENUE,11238,,,,40.6840145132535,"{'type': 'Point', 'coordinates': [-73.959026102498, 40.684014513254]}",Street/Sidewalk,-73.95902610249789,ONLINE,BROOKLYN,Unspecified,2019-06-03T04:18:38.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,CLASSON AVENUE,,,42849035,995614,188484
5969,ADDRESS,NYPD,New York City Police Department,2033330063,BRONX,,,,BRONX,2019-06-02T21:40:54.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T20:29:36.000,PERRY AVENUE,HULL AVENUE,Loud Music/Party,2019-06-03T04:29:36.000,Precinct,333 EAST MOSHOLU PARKWAY NORTH,10467,,,,40.871677687072705,"{'type': 'Point', 'coordinates': [-73.880332664943, 40.871677687073]}",Street/Sidewalk,-73.88033266494286,MOBILE,BRONX,Unspecified,2019-06-02T21:40:54.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST MOSHOLU PARKWAY NORTH,,,42849239,1017346,256876
5970,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-06-02T21:37:49.000,15 BROOKLYN,Derelict Vehicle,2019-06-02T20:29:50.000,,,With License Plate,2019-06-03T04:29:50.000,Precinct,,11235,EAST   22 STREET,AVENUE Z,,40.58872997770487,"{'type': 'Point', 'coordinates': [-73.947379524947, 40.588729977705]}",Street/Sidewalk,-73.94737952494657,PHONE,BROOKLYN,Unspecified,2019-06-02T21:37:49.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,,,,42846566,998865,153771
5971,ADDRESS,NYPD,New York City Police Department,1007530056,MANHATTAN,,,,NEW YORK,2019-06-02T22:08:48.000,04 MANHATTAN,Noise - Residential,2019-06-02T20:29:52.000,8 AVENUE,9 AVENUE,Banging/Pounding,2019-06-03T04:29:52.000,Precinct,330 WEST 30 STREET,10001,,,,40.75011282688794,"{'type': 'Point', 'coordinates': [-73.996329479235, 40.750112826888]}",Residential Building/House,-73.99632947923503,PHONE,MANHATTAN,Unspecified,2019-06-02T22:08:48.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 30 STREET,,,42849125,985267,212563
5972,ADDRESS,DOT,Department of Transportation,3086610049,BROOKLYN,,,,BROOKLYN,,13 BROOKLYN,Curb Condition,2019-06-02T20:29:59.000,NEPTUNE AVENUE,BRIGHTON 2 LANE,Broken Curb,2019-07-02T20:29:59.000,N/A,2950 BRIGHTON 1 STREET,11235,,,,40.57952009119008,"{'type': 'Point', 'coordinates': [-73.966473698903, 40.57952009119]}",Sidewalk,-73.96647369890312,PHONE,BROOKLYN,Unspecified,,The Department of Transportation requires 30 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,Assigned,BRIGHTON 1 STREET,,,42844673,993563,150413
5973,ADDRESS,DEP,Department of Environmental Protection,5007980009,STATEN ISLAND,,,,STATEN ISLAND,2019-06-03T09:46:00.000,02 STATEN ISLAND,Water Conservation,2019-06-02T20:30:00.000,QUEEN ST,HAROLD ST,"Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR)",,N/A,388 FANNING STREET,10314,,,,40.602614841486854,"{'type': 'Point', 'coordinates': [-74.122487369316, 40.602614841487]}",,-74.12248736931618,ONLINE,STATEN ISLAND,Unspecified,2019-06-03T09:46:00.000,The Department of Environmental Protection investigated this complaint. No violation was found or issued.,,Closed,FANNING STREET,,,42849574,950237,158849
5974,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1014557501,MANHATTAN,,,,NEW YORK,2019-06-02T20:34:31.000,08 MANHATTAN,Homeless Person Assistance,2019-06-02T20:30:03.000,1 AVENUE,YORK AVENUE,,2019-06-02T21:30:03.000,N/A,401 EAST   60 STREET,10022,,,,40.760094473356,"{'type': 'Point', 'coordinates': [-73.961177612594, 40.760094473356]}",Street/Sidewalk,-73.96117761259414,PHONE,MANHATTAN,Unspecified,2019-06-02T20:34:31.000,The Department of Homeless Services did not have enough information to act on your request.,,Closed,EAST   60 STREET,,,42848551,995005,216202
5975,ADDRESS,NYPD,New York City Police Department,1022370038,MANHATTAN,,,,NEW YORK,2019-06-02T21:16:16.000,12 MANHATTAN,Noise - Residential,2019-06-02T20:30:31.000,COOPER STREET,SEAMAN AVENUE,Loud Music/Party,2019-06-03T04:30:31.000,Precinct,688 ACADEMY STREET,10034,,,,40.86728857282889,"{'type': 'Point', 'coordinates': [-73.925625036213, 40.867288572829]}",Residential Building/House,-73.92562503621332,PHONE,MANHATTAN,Unspecified,2019-06-02T21:16:16.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ACADEMY STREET,,,42848321,1004821,255263
5976,ADDRESS,HPD,Department of Housing Preservation and Development,3030400024,BROOKLYN,,,,BROOKLYN,2019-06-04T02:11:51.000,01 BROOKLYN,HEAT/HOT WATER,2019-06-02T20:30:34.000,,,APARTMENT ONLY,,N/A,40 SCHOLES STREET,11206,,,,40.70824952905623,"{'type': 'Point', 'coordinates': [-73.948944351208, 40.708249529056]}",RESIDENTIAL BUILDING,-73.94894435120811,PHONE,BROOKLYN,Unspecified,2019-06-04T02:11:51.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,SCHOLES STREET,,,42863732,998405,197315
5977,ADDRESS,DOB,Department of Buildings,3086610049,BROOKLYN,,,,BROOKLYN,2019-06-02T20:30:36.000,13 BROOKLYN,Building/Use,2019-06-02T20:30:36.000,,,Illegal Conversion Of Residential Building/Space,,N/A,2950 BRIGHTON    1 STREET,11235,,,,40.57952009119008,"{'type': 'Point', 'coordinates': [-73.966473698903, 40.57952009119]}",,-73.96647369890312,UNKNOWN,BROOKLYN,Unspecified,2019-06-02T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,BRIGHTON    1 STREET,,,42861578,993563,150413
5978,ADDRESS,NYPD,New York City Police Department,1014557501,MANHATTAN,,,,NEW YORK,2019-06-02T23:17:51.000,08 MANHATTAN,Illegal Parking,2019-06-02T20:30:46.000,1 AVENUE,YORK AVENUE,Posted Parking Sign Violation,2019-06-03T04:30:46.000,Precinct,401 EAST 60 STREET,10022,,,,40.760094473356,"{'type': 'Point', 'coordinates': [-73.961177612594, 40.760094473356]}",Street/Sidewalk,-73.96117761259414,PHONE,MANHATTAN,Unspecified,2019-06-02T23:17:51.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 60 STREET,,,42848021,995005,216202
5979,ADDRESS,NYPD,New York City Police Department,1011407502,MANHATTAN,,,,NEW YORK,2019-06-02T22:04:37.000,07 MANHATTAN,Illegal Parking,2019-06-02T20:31:13.000,WEST 68 STREET,WEST 69 STREET,Posted Parking Sign Violation,2019-06-03T04:31:13.000,Precinct,2002 BROADWAY,10023,,,,40.77567054442403,"{'type': 'Point', 'coordinates': [-73.982145829373, 40.775670544424]}",Street/Sidewalk,-73.98214582937327,ONLINE,MANHATTAN,Unspecified,2019-06-02T22:04:37.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,BROADWAY,,,42848852,989195,221875
5980,ADDRESS,NYPD,New York City Police Department,2039700032,BRONX,,,,BRONX,2019-06-02T22:38:42.000,10 BRONX,Noise - Residential,2019-06-02T20:31:35.000,TRATMAN AVENUE,LYON AVENUE,Loud Music/Party,2019-06-03T04:31:35.000,Precinct,1437 ZEREGA AVENUE,10462,,,,40.83748137933239,"{'type': 'Point', 'coordinates': [-73.84770998194, 40.837481379332]}",Residential Building/House,-73.84770998193969,MOBILE,BRONX,Unspecified,2019-06-02T22:38:42.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ZEREGA AVENUE,,,42845813,1026390,244431
5981,ADDRESS,DOB,Department of Buildings,4005960013,QUEENS,,,,Astoria,2019-06-02T20:31:36.000,01 QUEENS,Building/Use,2019-06-02T20:31:36.000,,,Illegal Conversion Of Residential Building/Space,,N/A,29-03 NEWTOWN AVENUE,11102,,,,40.7685637157718,"{'type': 'Point', 'coordinates': [-73.921435581679, 40.768563715772]}",,-73.92143558167854,UNKNOWN,QUEENS,Unspecified,2019-06-02T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,NEWTOWN AVENUE,,,42855536,1006012,219295
5982,ADDRESS,DPR,Department of Parks and Recreation,3082770091,BROOKLYN,,,,BROOKLYN,,18 BROOKLYN,Dead/Dying Tree,2019-06-02T20:31:36.000,EAST 93 STREET,EAST 94 STREET,Planted More Than 2 Years Ago,2019-06-26T16:00:16.000,N/A,9300 AVENUE M,11236,,,,40.63517017258822,"{'type': 'Point', 'coordinates': [-73.896361165017, 40.635170172588]}",Street,-73.89636116501723,PHONE,BROOKLYN,Unspecified,2019-06-03T16:01:17.000,The Department of Parks and Recreation has inspected the location and will perform work to correct the condition.,,Assigned,AVENUE M,,,42846011,1013015,170703
5983,ADDRESS,NYPD,New York City Police Department,2054870075,BRONX,,,,BRONX,2019-06-02T20:45:31.000,10 BRONX,Illegal Parking,2019-06-02T20:31:38.000,,SCHLEY AVENUE,Commercial Overnight Parking,2019-06-03T04:31:38.000,Precinct,548 THROGS NECK EXPRESSWAY SR,10465,,,,40.82586076569441,"{'type': 'Point', 'coordinates': [-73.816058950509, 40.825860765694]}",Street/Sidewalk,-73.81605895050853,MOBILE,BRONX,Unspecified,2019-06-02T20:45:31.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,THROGS NECK EXPRESSWAY SR,,,42848004,1035157,240214
