,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
560,ADDRESS,NYPD,New York City Police Department,4159600060,QUEENS,FAR ROCKAWAY,,14 QUEENS,Noise - Residential,2019-06-08T01:45:13.000,BEACH 40 STREET,BEACH 41 STREET,Loud Talking,2019-06-08T09:45:13.000,Precinct,40-20 BEACH CHANNEL DRIVE,11691,,,40.595826178689734,"{'type': 'Point', 'coordinates': [-73.772470785081, 40.59582617869]}",Residential Building/House,-73.77247078508053,PHONE,QUEENS,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,BEACH CHANNEL DRIVE,,,42902522,1047438,156434
561,ADDRESS,NYPD,New York City Police Department,2031030003,BRONX,BRONX,,06 BRONX,Noise - Residential,2019-06-08T01:46:11.000,EAST 183 STREET,EAST 187 STREET,Loud Music/Party,2019-06-08T09:46:11.000,Precinct,2302 BEAUMONT AVENUE,10458,,,40.852170799415006,"{'type': 'Point', 'coordinates': [-73.885446422354, 40.852170799415]}",Residential Building/House,-73.88544642235361,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,BEAUMONT AVENUE,,,42895448,1015941,249767
562,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Residential,2019-06-08T01:46:37.000,WEST 147 STREET,WEST 148 STREET,Loud Music/Party,2019-06-08T09:46:37.000,Precinct,BROADWAY,10031,,,40.82803563565579,"{'type': 'Point', 'coordinates': [-73.949278819163, 40.828035635656]}",Residential Building/House,-73.94927881916324,PHONE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,BROADWAY,,,42902787,998287,240957
563,ADDRESS,NYPD,New York City Police Department,3012330058,BROOKLYN,BROOKLYN,,08 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T01:46:42.000,ROGERS AVENUE,NOSTRAND AVENUE,Loud Music/Party,2019-06-08T09:46:42.000,Precinct,815 PARK PLACE,11216,,,40.673471409503534,"{'type': 'Point', 'coordinates': [-73.950921289242, 40.673471409504]}",Street/Sidewalk,-73.95092128924202,MOBILE,BROOKLYN,Unspecified,2019-06-08T02:00:14.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,PARK PLACE,,,42899616,997864,184644
564,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,,01 BRONX,Noise - Street/Sidewalk,2019-06-08T01:47:15.000,,,Loud Music/Party,2019-06-08T09:47:15.000,Precinct,,10454,EAST  135 STREET,WILLOW AVENUE,40.80231220723257,"{'type': 'Point', 'coordinates': [-73.912745016767, 40.802312207233]}",Street/Sidewalk,-73.91274501676682,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42898211,1008407,231593
565,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T01:47:48.000,,,Loud Music/Party,2019-06-08T09:47:48.000,Precinct,,10032,WEST  160 STREET,AMSTERDAM AVENUE,40.83473137139604,"{'type': 'Point', 'coordinates': [-73.940665747864, 40.834731371396]}",Street/Sidewalk,-73.9406657478642,PHONE,MANHATTAN,Unspecified,2019-06-08T01:59:10.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,,,,42899619,1000669,243398
566,ADDRESS,NYPD,New York City Police Department,3022950021,BROOKLYN,BROOKLYN,2019-06-08T02:19:01.000,01 BROOKLYN,Noise - Commercial,2019-06-08T01:48:23.000,NORTH 11 STREET,NORTH 10 STREET,Loud Music/Party,2019-06-08T09:48:23.000,Precinct,96 WYTHE AVENUE,11249,,,40.72148854900699,"{'type': 'Point', 'coordinates': [-73.958332047132, 40.721488549007]}",Store/Commercial,-73.95833204713233,MOBILE,BROOKLYN,Unspecified,2019-06-08T02:05:34.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WYTHE AVENUE,,,42901240,995800,202137
567,ADDRESS,NYPD,New York City Police Department,4040510029,QUEENS,COLLEGE POINT,,07 QUEENS,Noise - Residential,2019-06-08T01:48:27.000,116 STREET,117 STREET,Banging/Pounding,2019-06-08T09:48:27.000,Precinct,116-13 14 ROAD,11356,,,40.78471012044039,"{'type': 'Point', 'coordinates': [-73.851026458938, 40.78471012044]}",Residential Building/House,-73.85102645893774,MOBILE,QUEENS,Unspecified,2019-06-08T01:53:56.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,14 ROAD,,,42904249,1025505,225203
568,ADDRESS,NYPD,New York City Police Department,3032340056,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Residential,2019-06-08T01:48:31.000,CENTRAL AVENUE,WILSON AVENUE,Loud Music/Party,2019-06-08T09:48:31.000,Precinct,1339 DEKALB AVENUE,11221,,,40.69848149987387,"{'type': 'Point', 'coordinates': [-73.924969465708, 40.698481499874]}",Residential Building/House,-73.92496946570814,ONLINE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,DEKALB AVENUE,,,42904309,1005055,193761
569,ADDRESS,NYPD,New York City Police Department,3039930001,BROOKLYN,BROOKLYN,,05 BROOKLYN,Noise - Residential,2019-06-08T01:48:40.000,MILLER AVENUE,VAN SICLEN AVENUE,Loud Music/Party,2019-06-08T09:48:40.000,Precinct,2219 PITKIN AVENUE,11207,,,40.672645094017994,"{'type': 'Point', 'coordinates': [-73.890848604349, 40.672645094018]}",Residential Building/House,-73.8908486043488,ONLINE,BROOKLYN,Unspecified,2019-06-08T02:01:21.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,PITKIN AVENUE,,,42901312,1014528,184358
570,ADDRESS,NYPD,New York City Police Department,2028770211,BRONX,BRONX,,05 BRONX,Noise - Residential,2019-06-08T01:48:49.000,WEST 174 STREET,WEST 175 STREET,Loud Music/Party,2019-06-08T09:48:49.000,Precinct,1480 POPHAM AVENUE,10453,,,40.847883810504094,"{'type': 'Point', 'coordinates': [-73.921891297415, 40.847883810504]}",Residential Building/House,-73.92189129741487,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,POPHAM AVENUE,,,42904314,1005860,248194
571,LATLONG,NYPD,New York City Police Department,,QUEENS,RIDGEWOOD,,09 QUEENS,Noise - Vehicle,2019-06-08T01:49:12.000,,,Engine Idling,2019-06-08T09:49:12.000,Precinct,PARK LANE SOUTH,11385,,,40.698193436720494,"{'type': 'Point', 'coordinates': [-73.84947791072, 40.69819343672]}",Street/Sidewalk,-73.84947791072011,MOBILE,QUEENS,Unspecified,2019-06-08T02:03:29.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,PARK LANE SOUTH,,,42894975,1025988,193683
572,ADDRESS,NYPD,New York City Police Department,2031780055,BRONX,BRONX,,05 BRONX,Noise - Street/Sidewalk,2019-06-08T01:49:18.000,EAST BURNSIDE AVENUE,EAST 181 STREET,Loud Music/Party,2019-06-08T09:49:18.000,Precinct,2065 MORRIS AVENUE,10453,,,40.85367081781726,"{'type': 'Point', 'coordinates': [-73.905144427304, 40.853670817817]}",Street/Sidewalk,-73.90514442730448,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,MORRIS AVENUE,,,42899637,1010491,250307
573,ADDRESS,NYPD,New York City Police Department,4109470030,QUEENS,QUEENS VILLAGE,2019-06-08T02:32:24.000,13 QUEENS,Noise - Street/Sidewalk,2019-06-08T01:49:19.000,FRANCIS LEWIS BOULEVARD,207 STREET,Loud Music/Party,2019-06-08T09:49:19.000,Precinct,206-16 HOLLIS AVENUE,11429,,,40.70737381369704,"{'type': 'Point', 'coordinates': [-73.7509285721, 40.707373813697]}",Street/Sidewalk,-73.75092857210007,ONLINE,QUEENS,Unspecified,2019-06-08T02:31:54.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,HOLLIS AVENUE,,,42898535,1053305,197090
574,ADDRESS,NYPD,New York City Police Department,4101610042,QUEENS,JAMAICA,,12 QUEENS,Noise - Street/Sidewalk,2019-06-08T01:49:20.000,GUY R BREWER BOULEVARD,164 STREET,Loud Music/Party,2019-06-08T09:49:20.000,Precinct,163-05 107 AVENUE,11433,,,40.698219669092346,"{'type': 'Point', 'coordinates': [-73.792262897583, 40.698219669092]}",Street/Sidewalk,-73.79226289758324,PHONE,QUEENS,Unspecified,2019-06-08T02:12:45.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,107 AVENUE,,,42905469,1041853,193725
575,ADDRESS,NYPD,New York City Police Department,1021440033,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Residential,2019-06-08T01:49:23.000,ST NICHOLAS AVENUE,WADSWORTH AVENUE,Banging/Pounding,2019-06-08T09:49:23.000,Precinct,612 WEST 178 STREET,10033,,,40.84754647226867,"{'type': 'Point', 'coordinates': [-73.935648300361, 40.847546472269]}",Residential Building/House,-73.93564830036111,PHONE,MANHATTAN,Unspecified,2019-06-08T01:59:10.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 178 STREET,,,42895369,1002054,248068
576,ADDRESS,NYPD,New York City Police Department,2031690001,BRONX,BRONX,,05 BRONX,Noise - Street/Sidewalk,2019-06-08T01:50:05.000,EAST BURNSIDE AVENUE,EAST 181 STREET,Loud Music/Party,2019-06-08T09:50:05.000,Precinct,2056 MORRIS AVENUE,10453,,,40.853517203685406,"{'type': 'Point', 'coordinates': [-73.905253089719, 40.853517203685]}",Street/Sidewalk,-73.90525308971932,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,MORRIS AVENUE,,,42901076,1010461,250251
577,ADDRESS,NYPD,New York City Police Department,3039800011,BROOKLYN,BROOKLYN,,05 BROOKLYN,Blocked Driveway,2019-06-08T01:50:15.000,LIBERTY AVENUE,GLENMORE AVENUE,No Access,2019-06-08T09:50:15.000,Precinct,227 SCHENCK AVENUE,11207,,,40.67531133784828,"{'type': 'Point', 'coordinates': [-73.889092152461, 40.675311337848]}",Street/Sidewalk,-73.8890921524611,PHONE,BROOKLYN,Unspecified,2019-06-08T02:37:11.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,SCHENCK AVENUE,,,42895000,1015014,185330
578,ADDRESS,NYPD,New York City Police Department,1012410046,MANHATTAN,NEW YORK,2019-06-08T02:07:38.000,07 MANHATTAN,Noise - Commercial,2019-06-08T01:50:57.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-06-08T09:50:57.000,Precinct,210 WEST 94 STREET,10025,,,40.79295756086353,"{'type': 'Point', 'coordinates': [-73.971823172553, 40.792957560864]}",Club/Bar/Restaurant,-73.97182317255267,ONLINE,MANHATTAN,Unspecified,2019-06-08T02:07:38.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 94 STREET,,,42902714,992052,228174
579,ADDRESS,NYPD,New York City Police Department,2031690001,BRONX,BRONX,,05 BRONX,Noise - Street/Sidewalk,2019-06-08T01:52:14.000,EAST BURNSIDE AVENUE,EAST 181 STREET,Loud Music/Party,2019-06-08T09:52:14.000,Precinct,2056 MORRIS AVENUE,10453,,,40.853517203685406,"{'type': 'Point', 'coordinates': [-73.905253089719, 40.853517203685]}",Street/Sidewalk,-73.90525308971932,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,MORRIS AVENUE,,,42896644,1010461,250251
580,ADDRESS,NYPD,New York City Police Department,2031540074,BRONX,BRONX,,07 BRONX,Noise - Street/Sidewalk,2019-06-08T01:52:18.000,EAST FORDHAM ROAD,EAST 192 STREET,Loud Music/Party,2019-06-08T09:52:18.000,Precinct,2544 VALENTINE AVENUE,10458,,,40.86333166919523,"{'type': 'Point', 'coordinates': [-73.895058389112, 40.863331669195]}",Street/Sidewalk,-73.8950583891118,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,VALENTINE AVENUE,,,42898195,1013277,253830
581,ADDRESS,NYPD,New York City Police Department,2037930039,BRONX,BRONX,,09 BRONX,Noise - Street/Sidewalk,2019-06-08T01:52:48.000,VIRGINIA AVENUE,PUGSLEY AVENUE,Loud Music/Party,2019-06-08T09:52:48.000,Precinct,1990 ELLIS AVENUE,10472,,,40.831706041426315,"{'type': 'Point', 'coordinates': [-73.858112289628, 40.831706041426]}",Street/Sidewalk,-73.85811228962753,MOBILE,BRONX,Unspecified,2019-06-08T02:21:12.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,ELLIS AVENUE,,,42904024,1023515,242322
582,ADDRESS,NYPD,New York City Police Department,3030520037,BROOKLYN,BROOKLYN,,01 BROOKLYN,Noise - Residential,2019-06-08T01:53:39.000,MANHATTAN AVENUE,GRAHAM AVENUE,Loud Music/Party,2019-06-08T09:53:39.000,Precinct,123 MONTROSE AVENUE,11206,,,40.70722364617652,"{'type': 'Point', 'coordinates': [-73.944440189417, 40.707223646177]}",Residential Building/House,-73.94444018941687,MOBILE,BROOKLYN,Unspecified,2019-06-08T02:28:25.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,MONTROSE AVENUE,,,42905762,999654,196942
583,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2019-06-08T02:07:38.000,07 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T01:53:54.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-06-08T09:53:54.000,Precinct,WEST 109 STREET,10025,,,,,Street/Sidewalk,,PHONE,MANHATTAN,Unspecified,2019-06-08T02:07:38.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 109 STREET,,,42901370,,
584,ADDRESS,NYPD,New York City Police Department,4109470030,QUEENS,QUEENS VILLAGE,2019-06-08T02:30:18.000,13 QUEENS,Noise - Street/Sidewalk,2019-06-08T01:54:08.000,FRANCIS LEWIS BOULEVARD,207 STREET,Loud Music/Party,2019-06-08T09:54:08.000,Precinct,206-16 HOLLIS AVENUE,11429,,,40.70737381369704,"{'type': 'Point', 'coordinates': [-73.7509285721, 40.707373813697]}",Street/Sidewalk,-73.75092857210007,PHONE,QUEENS,Unspecified,2019-06-08T02:29:32.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,HOLLIS AVENUE,,,42904339,1053305,197090
585,ADDRESS,NYPD,New York City Police Department,2027030001,BRONX,BRONX,,02 BRONX,Noise - Street/Sidewalk,2019-06-08T01:54:18.000,KELLY STREET,BEND,Loud Music/Party,2019-06-08T09:54:18.000,Precinct,920 INTERVALE AVENUE,10459,,,40.819705819079374,"{'type': 'Point', 'coordinates': [-73.896514555229, 40.819705819079]}",Street/Sidewalk,-73.89651455522916,MOBILE,BRONX,Unspecified,2019-06-08T02:01:23.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,INTERVALE AVENUE,,,42895124,1012893,237935
586,ADDRESS,NYPD,New York City Police Department,2031690001,BRONX,BRONX,,05 BRONX,Noise - Street/Sidewalk,2019-06-08T01:55:35.000,EAST BURNSIDE AVENUE,EAST 181 STREET,Loud Music/Party,2019-06-08T09:55:35.000,Precinct,2054 MORRIS AVENUE,10453,,,40.85349252215612,"{'type': 'Point', 'coordinates': [-73.905278428315, 40.853492522156]}",Street/Sidewalk,-73.90527842831492,MOBILE,BRONX,Unspecified,2019-06-08T02:37:35.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,MORRIS AVENUE,,,42905465,1010454,250242
587,ADDRESS,NYPD,New York City Police Department,4090820059,QUEENS,OZONE PARK,,09 QUEENS,Illegal Parking,2019-06-08T01:55:37.000,LIBERTY AVENUE,84 STREET,Blocked Hydrant,2019-06-08T09:55:37.000,Precinct,81-39 102 ROAD,11416,,,40.679979017924296,"{'type': 'Point', 'coordinates': [-73.855832033341, 40.679979017924]}",Street/Sidewalk,-73.85583203334099,ONLINE,QUEENS,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,102 ROAD,,,42896270,1024237,187044
588,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,,11 BRONX,Noise - Residential,2019-06-08T01:55:55.000,,,Loud Music/Party,2019-06-08T09:55:55.000,Precinct,,10462,RADCLIFF AVENUE,PIERCE AVENUE,40.84456615803487,"{'type': 'Point', 'coordinates': [-73.854615136989, 40.844566158035]}",Residential Building/House,-73.85461513698942,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42905769,1024475,247009
589,ADDRESS,NYPD,New York City Police Department,1016320152,MANHATTAN,NEW YORK,2019-06-08T02:36:34.000,11 MANHATTAN,Noise - Commercial,2019-06-08T01:55:58.000,EAST 104 STREET,EAST 105 STREET,Loud Talking,2019-06-08T09:55:58.000,Precinct,1669 LEXINGTON AVENUE,10029,,,40.791389762010844,"{'type': 'Point', 'coordinates': [-73.94689070948, 40.791389762011]}",Club/Bar/Restaurant,-73.9468907094803,PHONE,MANHATTAN,Unspecified,2019-06-08T02:04:32.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,LEXINGTON AVENUE,,,42897873,998956,227606
590,ADDRESS,NYPD,New York City Police Department,2032070018,BRONX,BRONX,,05 BRONX,Blocked Driveway,2019-06-08T01:57:27.000,GRAND AVENUE,AQUEDUCT AVENUE,No Access,2019-06-08T09:57:27.000,Precinct,58 CLINTON PLACE,10453,,,40.857191297702315,"{'type': 'Point', 'coordinates': [-73.90732285289, 40.857191297702]}",Street/Sidewalk,-73.90732285288959,PHONE,BRONX,Unspecified,,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",Open,CLINTON PLACE,,,42894829,1009887,251589
591,ADDRESS,NYPD,New York City Police Department,1021300051,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T01:57:40.000,AMSTERDAM AVENUE,AUDUBON AVENUE,Loud Music/Party,2019-06-08T09:57:40.000,Precinct,507 WEST 173 STREET,10032,,,40.84311342221893,"{'type': 'Point', 'coordinates': [-73.935027330104, 40.843113422219]}",Street/Sidewalk,-73.93502733010422,MOBILE,MANHATTAN,Unspecified,2019-06-08T02:05:35.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 173 STREET,,,42895121,1002227,246453
592,ADDRESS,NYPD,New York City Police Department,3033110047,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T01:57:45.000,WYCKOFF AVENUE,ST NICHOLAS AVENUE,Loud Music/Party,2019-06-08T09:57:45.000,Precinct,369 MENAHAN STREET,11237,,,40.701660227369445,"{'type': 'Point', 'coordinates': [-73.913634128919, 40.701660227369]}",Street/Sidewalk,-73.91363412891873,MOBILE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,MENAHAN STREET,,,42896643,1008197,194922
593,ADDRESS,NYPD,New York City Police Department,3051750040,BROOKLYN,BROOKLYN,,14 BROOKLYN,Blocked Driveway,2019-06-08T01:58:04.000,EAST 11 STREET,EAST 12 STREET,No Access,2019-06-08T09:58:04.000,Precinct,1135 DITMAS AVENUE,11218,,,40.635623800488254,"{'type': 'Point', 'coordinates': [-73.966787795063, 40.635623800488]}",Street/Sidewalk,-73.9667877950632,MOBILE,BROOKLYN,Unspecified,2019-06-08T02:33:13.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,DITMAS AVENUE,,,42896478,993468,170853
594,ADDRESS,NYPD,New York City Police Department,3019500004,BROOKLYN,BROOKLYN,,03 BROOKLYN,Noise - Residential,2019-06-08T01:58:11.000,LAFAYETTE AVENUE,CLIFTON PLACE,Loud Music/Party,2019-06-08T09:58:11.000,Precinct,315 FRANKLIN AVENUE,11238,,,40.68876777726823,"{'type': 'Point', 'coordinates': [-73.957158959826, 40.688767777268]}",Residential Building/House,-73.9571589598264,PHONE,BROOKLYN,Unspecified,2019-06-08T02:32:58.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,FRANKLIN AVENUE,,,42898437,996131,190216
595,ADDRESS,NYPD,New York City Police Department,4014370032,QUEENS,JACKSON HEIGHTS,,03 QUEENS,Noise - Residential,2019-06-08T01:58:12.000,89 STREET,90 STREET,Banging/Pounding,2019-06-08T09:58:12.000,Precinct,89-11 34 AVENUE,11372,,,40.75444570680342,"{'type': 'Point', 'coordinates': [-73.878323486896, 40.754445706803]}",Residential Building/House,-73.87832348689571,MOBILE,QUEENS,Unspecified,2019-06-08T02:27:06.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,34 AVENUE,,,42902738,1017961,214165
596,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T01:58:30.000,BROADWAY,FORT WASHINGTON AVENUE,Loud Talking,2019-06-08T09:58:30.000,Precinct,WEST 162 STREET,10032,,,40.83749939458406,"{'type': 'Point', 'coordinates': [-73.943359253361, 40.837499394584]}",Street/Sidewalk,-73.9433592533614,PHONE,MANHATTAN,Unspecified,2019-06-08T02:06:36.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 162 STREET,,,42896598,999923,244406
597,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2019-06-08T02:28:13.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T01:58:32.000,,,Loud Talking,2019-06-08T09:58:32.000,Precinct,,10027,WEST  121 STREET,7 AVENUE,40.80641313269397,"{'type': 'Point', 'coordinates': [-73.950194738645, 40.806413132694]}",Street/Sidewalk,-73.95019473864491,PHONE,MANHATTAN,Unspecified,2019-06-08T02:27:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,,,42902870,998038,233079
598,BLOCKFACE,NYPD,New York City Police Department,,BRONX,BRONX,,01 BRONX,Noise - Vehicle,2019-06-08T01:58:45.000,EAST 141 STREET,ST MARYS STREET,Car/Truck Music,2019-06-08T09:58:45.000,Precinct,CRIMMINS AVENUE,10454,,,40.80878336346561,"{'type': 'Point', 'coordinates': [-73.915207379453, 40.808783363466]}",Street/Sidewalk,-73.9152073794532,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,CRIMMINS AVENUE,,,42902448,1007723,233950
599,ADDRESS,NYPD,New York City Police Department,1000167516,MANHATTAN,NEW YORK,,01 MANHATTAN,Noise - Vehicle,2019-06-08T01:58:56.000,BEND,MURRAY STREET,Car/Truck Music,2019-06-08T09:58:56.000,Precinct,6 RIVER TERRACE,10282,,,40.71582972220806,"{'type': 'Point', 'coordinates': [-74.016503436664, 40.715829722208]}",Street/Sidewalk,-74.01650343666445,PHONE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,RIVER TERRACE,,,42895072,979675,200073
600,INTERSECTION,DHS,Operations Unit - Department of Homeless Services,,MANHATTAN,NEW YORK,,Unspecified MANHATTAN,Homeless Person Assistance,2019-06-08T02:00:06.000,,,N/A,2019-06-08T03:00:06.000,N/A,,10001,WEST   34 STREET,8 AVENUE,40.75219047356557,"{'type': 'Point', 'coordinates': [-73.993463598396, 40.752190473566]}",Street/Sidewalk,-73.99346359839569,PHONE,MANHATTAN,Unspecified,2019-06-08T02:16:01.000,The Department of Homeless Services has sent a mobile outreach response team to the location.,Assigned,,,,42895801,986061,213320
601,ADDRESS,NYPD,New York City Police Department,1021190054,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T02:00:10.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-06-08T10:00:10.000,Precinct,523 WEST 160 STREET,10032,,,40.83509410147062,"{'type': 'Point', 'coordinates': [-73.941503820353, 40.835094101471]}",Street/Sidewalk,-73.94150382035313,ONLINE,MANHATTAN,Unspecified,2019-06-08T02:06:36.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 160 STREET,,,42895123,1000437,243530
602,ADDRESS,NYPD,New York City Police Department,3031860004,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Vehicle,2019-06-08T02:00:23.000,TROUTMAN STREET,STARR STREET,Car/Truck Music,2019-06-08T10:00:23.000,Precinct,101 WILSON AVENUE,11237,,,40.70150486996867,"{'type': 'Point', 'coordinates': [-73.927119164228, 40.701504869969]}",Street/Sidewalk,-73.92711916422766,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WILSON AVENUE,,,42905404,1004458,194862
603,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Residential,2019-06-08T02:01:02.000,,,Loud Music/Party,2019-06-08T10:01:02.000,Precinct,,11221,CORNELIA STREET,BUSHWICK AVENUE,40.68878966367046,"{'type': 'Point', 'coordinates': [-73.916899667987, 40.68878966367]}",Residential Building/House,-73.9168996679872,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42904315,1007296,190232
604,ADDRESS,NYPD,New York City Police Department,3018500018,BROOKLYN,BROOKLYN,,03 BROOKLYN,Noise - Residential,2019-06-08T02:01:22.000,VERONA PLACE,MARCY AVENUE,Loud Music/Party,2019-06-08T10:01:22.000,Precinct,98 MACON STREET,11216,,,40.68137736045123,"{'type': 'Point', 'coordinates': [-73.94698914062, 40.681377360451]}",Residential Building/House,-73.94698914061995,PHONE,BROOKLYN,Unspecified,2019-06-08T02:32:50.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,MACON STREET,,,42899907,998953,187525
